returned_won_episode,returned_episode_returns,test_returned_episode,update_steps,_timestamp,returned_episode,env_step,loss,returned_episode_lengths,_runtime,grad_steps,test_returned_episode_lengths,test_returned_episode_returns,test_returned_won_episode,qvals,_step
0.010416666977107525,0.5564670562744141,1.0,1508,1746167801.7800689,0.0592447929084301,2316288.0,0.07240922003984451,14.055338859558105,533.852906372,11816,13.95450496673584,0.6337293982505798,0.003809950780123472,0.02954208105802536,1507
0.0,0.542426347732544,1.0,1552,1746167816.1773162,0.0618489608168602,2383872.0,0.08513349294662476,13.418620109558105,548.250151864,12168,13.95450496673584,0.6337293982505798,0.003809950780123472,0.054493241012096405,1551
0.0,0.53313809633255,1.0,1558,1746167818.1406138,0.0657552108168602,2393088.0,0.08635594695806503,12.925130844116211,550.213459755,12216,13.95450496673584,0.6337293982505798,0.003809950780123472,0.06306472420692444,1557
0.0,0.5434679985046387,1.0,1567,1746167821.0915978,0.0638020858168602,2406912.0,0.08954771608114243,13.340495109558105,553.164434379,12288,13.95450496673584,0.6337293982505798,0.003809950780123472,0.05047324299812317,1566
0.0,0.5399306416511536,1.0,1568,1746167821.4184563,0.0670572966337204,2408448.0,0.10092388093471527,12.518880844116211,553.491298703,12296,13.95450496673584,0.6337293982505798,0.003809950780123472,0.04949813336133957,1567
0.0,0.5281684994697571,1.0,1592,1746167829.2739623,0.0592447929084301,2445312.0,0.08237205445766449,14.082682609558105,561.346845317,12488,13.95450496673584,0.6337293982505798,0.003809950780123472,0.05588427931070328,1591
0.0,0.5251954197883606,1.0,1618,1746167837.7787697,0.0657552108168602,2485248.0,0.08515910059213638,12.842448234558105,569.851618994,12696,13.95450496673584,0.6337293982505798,0.003809950780123472,-0.005890611559152603,1617
0.00911458395421505,0.548285722732544,1.0,1621,1746167838.7616875,0.0651041716337204,2489856.0,0.08353352546691895,13.027995109558105,570.834525045,12720,13.95450496673584,0.6337293982505798,0.003809950780123472,-0.006765439175069332,1620
0.004557291977107525,0.5341580510139465,1.0,1643,1746167846.031467,0.0598958358168602,2523648.0,0.08504467457532883,14.045573234558105,578.104296275,12896,14.022553443908691,0.6444370150566101,0.0051871901378035545,-0.006984259933233261,1642
0.0,0.5524306297302246,1.0,1720,1746167871.2286904,0.0618489608168602,2641920.0,0.05696181207895279,13.322266578674316,603.301535345,13512,14.022553443908691,0.6444370150566101,0.0051871901378035545,0.03375789150595665,1719
0.0,0.5270833969116211,1.0,1738,1746167877.1327763,0.0611979216337204,2669568.0,0.07994196563959122,13.503255844116211,609.205626408,13656,14.022553443908691,0.6444370150566101,0.0051871901378035545,-0.021692395210266113,1737
0.0,0.5308594107627869,1.0,1753,1746167882.042501,0.0638020858168602,2692608.0,0.06543527543544769,13.128255844116211,614.115360494,13776,14.022553443908691,0.6444370150566101,0.0051871901378035545,0.0038944364059716463,1752
0.0,0.5633247494697571,1.0,1760,1746167884.3325286,0.0618489608168602,2703360.0,0.06456597149372101,13.711588859558105,616.405377255,13832,14.022553443908691,0.6444370150566101,0.0051871901378035545,0.005452495068311691,1759
0.0006510416860692203,0.5326390266418457,1.0,1765,1746167885.968329,0.0611979216337204,2711040.0,0.05532331019639969,13.973958969116211,618.041178035,13872,14.022553443908691,0.6444370150566101,0.0051871901378035545,0.0038478481583297253,1764
0.0,0.5404080152511597,1.0,1769,1746167887.276241,0.0618489608168602,2717184.0,0.06743106245994568,13.609375953674316,619.349075628,13904,14.022553443908691,0.6444370150566101,0.0051871901378035545,0.007187054492533207,1768
0.0,0.5522136092185974,1.0,1776,1746167889.5662146,0.0605468787252903,2727936.0,0.06012815609574318,13.920573234558105,621.639055108,13960,14.022553443908691,0.6444370150566101,0.0051871901378035545,0.014259378425776958,1775
