grad_steps,returned_episode,_timestamp,returned_episode_returns,test_returned_episode_returns,returned_won_episode,qvals,test_returned_episode,env_step,_runtime,test_returned_won_episode,loss,update_steps,_step,test_returned_episode_lengths,returned_episode_lengths
40032,0.0507812537252903,1746177656.5122676,0.6206815242767334,0.836262047290802,0.0449218787252903,-0.5483698844909668,1.0,7733760.0,1685.395078254,0.097925566136837,0.768528401851654,5035,5034,18.524099349975586,15.793621063232422
40136,0.0494791679084301,1746177660.7580304,0.6147570610046387,0.836262047290802,0.0201822929084301,-0.5541591644287109,1.0,7753728.0,1689.640824327,0.097925566136837,0.761786937713623,5048,5047,18.524099349975586,16.59114646911621
40144,0.0494791679084301,1746177661.0846858,0.6111980676651001,0.836262047290802,0.03125,-0.5635417699813843,1.0,7755264.0,1689.967492962,0.097925566136837,0.7268965840339661,5049,5048,18.524099349975586,16.14974021911621
40168,0.0481770858168602,1746177662.0642693,0.6138889789581299,0.836262047290802,0.008463541977107525,-0.5670004487037659,1.0,7759872.0,1690.94707216,0.097925566136837,0.6686668395996094,5052,5051,18.524099349975586,16.34505271911621
40240,0.0507812537252903,1746177665.0058942,0.6371311545372009,0.836262047290802,0.0481770858168602,-0.5683302879333496,1.0,7773696.0,1693.888689353,0.097925566136837,0.7155027389526367,5061,5060,18.524099349975586,15.496094703674316
40312,0.0501302108168602,1746177667.9467278,0.6702257990837097,0.836262047290802,0.0651041716337204,-0.566598117351532,1.0,7787520.0,1696.829535791,0.097925566136837,0.65269935131073,5070,5069,18.524099349975586,16.18880271911621
40336,0.0527343787252903,1746177668.9263804,0.6437500715255737,0.836262047290802,0.0559895858168602,-0.5769128799438477,1.0,7792128.0,1697.809165254,0.097925566136837,0.5983127951622009,5073,5072,18.524099349975586,15.517579078674316
40368,0.0527343787252903,1746177670.233174,0.6011286377906799,0.836262047290802,0.0384114608168602,-0.5807066559791565,1.0,7798272.0,1699.115980629,0.097925566136837,0.5660457611083984,5077,5076,18.524099349975586,15.301433563232422
40448,0.0449218787252903,1746177673.503066,0.6887804865837097,0.836262047290802,0.0813802108168602,-0.5706354379653931,1.0,7813632.0,1702.38586709,0.097925566136837,0.6140283346176147,5087,5086,18.524099349975586,16.881511688232422
40480,0.0527343787252903,1746177674.8095322,0.6646919846534729,0.836262047290802,0.0657552108168602,-0.5810518264770508,1.0,7819776.0,1703.692339577,0.097925566136837,0.5694749355316162,5091,5090,18.524099349975586,15.304688453674316
40568,0.0527343787252903,1746177678.402037,0.5963326096534729,0.836262047290802,0.0260416679084301,-0.5555249452590942,1.0,7836672.0,1707.284862397,0.097925566136837,0.6962481737136841,5102,5101,18.524099349975586,15.428386688232422
40624,0.0481770858168602,1746177680.6879895,0.6156033873558044,0.836262047290802,0.0221354179084301,-0.56855309009552,1.0,7847424.0,1709.570781059,0.097925566136837,0.6106619834899902,5109,5108,18.524099349975586,16.39453125
40864,0.0520833358168602,1746177690.4917808,0.6165582537651062,0.836262047290802,0.0305989608168602,-0.561992883682251,1.0,7893504.0,1719.37457709,0.097925566136837,0.657734751701355,5139,5138,18.524099349975586,15.337891578674316
40952,0.0501302108168602,1746177694.0889025,0.6284506916999817,0.836262047290802,0.0358072929084301,-0.5762165784835815,1.0,7910400.0,1722.971715458,0.097925566136837,0.6831361651420593,5150,5149,18.524099349975586,15.833985328674316
41144,0.0501302108168602,1746177701.931052,0.6374784111976624,0.836262047290802,0.0338541679084301,-0.5596922636032104,1.0,7947264.0,1730.813889123,0.097925566136837,0.804842472076416,5174,5173,18.524099349975586,15.957683563232422
41256,0.0494791679084301,1746177706.50665,0.6192275881767273,0.836262047290802,0.02278645895421505,-0.5635956525802612,1.0,7968768.0,1735.389450797,0.097925566136837,0.7760536670684814,5188,5187,18.524099349975586,15.962240219116211
41288,0.0488281287252903,1746177707.8129194,0.5923612117767334,0.836262047290802,0.01106770895421505,-0.5809937715530396,1.0,7974912.0,1736.695738736,0.097925566136837,0.6717857122421265,5192,5191,18.524099349975586,16.30403709411621
41360,0.0488281287252903,1746177710.826577,0.6395834684371948,0.8555629253387451,0.0585937537252903,-0.5814589858055115,1.0,7988736.0,1739.70939414,0.11169170588254929,0.6722215414047241,5201,5200,19.772371292114258,16.332683563232422
41376,0.0488281287252903,1746177711.4796681,0.6472222805023193,0.8555629253387451,0.06640625,-0.5902004241943359,1.0,7991808.0,1740.362483281,0.11169170588254929,0.6236558556556702,5203,5202,19.772371292114258,16.088542938232422
41496,0.0507812537252903,1746177716.4008048,0.655599057674408,0.8555629253387451,0.0520833358168602,-0.5754489302635193,1.0,8014848.0,1745.283612951,0.11169170588254929,0.7091737985610962,5218,5217,19.772371292114258,15.561199188232422
41512,0.0527343787252903,1746177717.0538123,0.6708117723464966,0.8555629253387451,0.0579427108168602,-0.573883056640625,1.0,8017920.0,1745.936625998,0.11169170588254929,0.7955505847930908,5220,5219,19.772371292114258,15.412110328674316
41552,0.0468750037252903,1746177718.6864214,0.5950738787651062,0.8555629253387451,0.015625,-0.5678845643997192,1.0,8025600.0,1747.569211226,0.11169170588254929,0.8075574040412903,5225,5224,19.772371292114258,16.49544334411621
41624,0.0494791679084301,1746177721.6286352,0.6409723162651062,0.8555629253387451,0.033203125,-0.594027578830719,1.0,8039424.0,1750.511438377,0.11169170588254929,0.6729923486709595,5234,5233,19.772371292114258,16.201171875
41752,0.0501302108168602,1746177726.8559155,0.6164931058883667,0.8555629253387451,0.02929687686264515,-0.595714807510376,1.0,8064000.0,1755.738720506,0.11169170588254929,0.7019879817962646,5250,5249,19.772371292114258,15.941407203674316
41792,0.0488281287252903,1746177728.4882,0.6249566674232483,0.8555629253387451,0.0358072929084301,-0.6143910884857178,1.0,8071680.0,1757.370995107,0.11169170588254929,0.6264060139656067,5255,5254,19.772371292114258,15.877605438232422
41896,0.0520833358168602,1746177732.7341337,0.616645097732544,0.8555629253387451,0.0358072929084301,-0.594990611076355,1.0,8091648.0,1761.616932889,0.11169170588254929,0.633497416973114,5268,5267,19.772371292114258,15.615886688232422
41920,0.0527343787252903,1746177733.713347,0.6227214336395264,0.8555629253387451,0.0410156287252903,-0.6025365591049194,1.0,8096256.0,1762.596131463,0.11169170588254929,0.5825773477554321,5271,5270,19.772371292114258,15.341146469116211
42216,0.0514322929084301,1746177745.7990801,0.6826173067092896,0.8555629253387451,0.0878906324505806,-0.5769944190979004,1.0,8153088.0,1774.68186783,0.11169170588254929,0.6741434335708618,5308,5307,19.772371292114258,15.807292938232422
42400,0.0501302108168602,1746177753.312897,0.616276204586029,0.8555629253387451,0.0345052108168602,-0.5632461309432983,1.0,8188416.0,1782.195708517,0.11169170588254929,0.8009850978851318,5331,5330,19.772371292114258,15.582032203674316
42464,0.0520833358168602,1746177755.9247537,0.6398655772209167,0.8555629253387451,0.0468750037252903,-0.5758516788482666,1.0,8200704.0,1784.807546532,0.11169170588254929,0.78592848777771,5339,5338,19.772371292114258,15.613933563232422
42536,0.0514322929084301,1746177758.864751,0.6044055223464966,0.8555629253387451,0.010416666977107525,-0.5707460045814514,1.0,8214528.0,1787.747566644,0.11169170588254929,0.7610204219818115,5348,5347,19.772371292114258,16.053386688232422
42624,0.0527343787252903,1746177762.4592094,0.5806424617767334,0.8555629253387451,0.012369791977107525,-0.5615358352661133,1.0,8231424.0,1791.341992624,0.11169170588254929,0.7728959321975708,5359,5358,19.772371292114258,15.351563453674316
42760,0.0494791679084301,1746177768.0122824,0.6441190242767334,0.8555629253387451,0.0410156287252903,-0.570870041847229,1.0,8257536.0,1796.895092536,0.11169170588254929,0.7448941469192505,5376,5375,19.772371292114258,16.346355438232422
42824,0.0488281287252903,1746177770.6239214,0.6702040433883667,0.8555629253387451,0.0625,-0.5788717269897461,1.0,8269824.0,1799.506741553,0.11169170588254929,0.7399413585662842,5384,5383,19.772371292114258,15.903646469116211
42968,0.0533854179084301,1746177776.5055032,0.6655817031860352,0.8555629253387451,0.0716145858168602,-0.5769612789154053,1.0,8297472.0,1805.388316938,0.11169170588254929,0.7956133484840393,5402,5401,19.772371292114258,15.205079078674316
43144,0.0468750037252903,1746177783.689558,0.7217448949813843,0.8555629253387451,0.1080729216337204,-0.5755100250244141,1.0,8331264.0,1812.572340439,0.11169170588254929,0.749214768409729,5424,5423,19.772371292114258,16.8984375
43568,0.0501302108168602,1746177801.0031989,0.6427518725395203,0.8555629253387451,0.0670572966337204,-0.591882586479187,1.0,8412672.0,1829.8859956,0.11169170588254929,0.7011108994483948,5477,5476,19.772371292114258,16.0
43592,0.0481770858168602,1746177801.9874043,0.670160710811615,0.8555629253387451,0.0709635466337204,-0.5997591614723206,1.0,8417280.0,1830.870210024,0.11169170588254929,0.753892719745636,5480,5479,19.772371292114258,16.272136688232422
43632,0.0494791679084301,1746177803.6222582,0.6607422828674316,0.8555629253387451,0.0514322929084301,-0.5780150890350342,1.0,8424960.0,1832.505056679,0.11169170588254929,0.7477526068687439,5485,5484,19.772371292114258,16.463542938232422
43704,0.0527343787252903,1746177806.5611374,0.6432292461395264,0.8555629253387451,0.0507812537252903,-0.5922389030456543,1.0,8438784.0,1835.443990867,0.11169170588254929,0.6588917970657349,5494,5493,19.772371292114258,15.791016578674316
43832,0.0488281287252903,1746177811.7904615,0.5974827408790588,0.8555629253387451,0.010416666977107525,-0.5941579937934875,1.0,8463360.0,1840.673241859,0.11169170588254929,0.7090088129043579,5510,5509,19.772371292114258,16.123046875
43920,0.0501302108168602,1746177815.381169,0.632053017616272,0.8555629253387451,0.0371093787252903,-0.598993718624115,1.0,8480256.0,1844.26396947,0.11169170588254929,0.74103844165802,5521,5520,19.772371292114258,15.399089813232422
43960,0.0488281287252903,1746177817.088893,0.7149306535720825,0.8604373931884766,0.0904947966337204,-0.6024702787399292,1.0,8487936.0,1845.97169361,0.11014851927757263,0.6808211803436279,5526,5525,18.758663177490234,16.158855438232422
44000,0.0494791679084301,1746177818.7208726,0.642816960811615,0.8604373931884766,0.0507812537252903,-0.6021192073822021,1.0,8495616.0,1847.603695761,0.11014851927757263,0.6795734763145447,5531,5530,18.758663177490234,16.185546875
44048,0.0507812537252903,1746177820.6808105,0.6322267055511475,0.8604373931884766,0.03515625,-0.6240002512931824,1.0,8504832.0,1849.563616058,0.11014851927757263,0.6220133900642395,5537,5536,18.758663177490234,15.931641578674316
44152,0.0488281287252903,1746177824.9317372,0.6702909469604492,0.8604373931884766,0.0703125,-0.6052523851394653,1.0,8524800.0,1853.81455316,0.11014851927757263,0.580274224281311,5550,5549,18.758663177490234,16.17708396911621
44240,0.0507812537252903,1746177828.5242193,0.6822483539581299,0.8604373931884766,0.0722656324505806,-0.6033874750137329,1.0,8541696.0,1857.407013308,0.11014851927757263,0.6716910600662231,5561,5560,18.758663177490234,15.692058563232422
44400,0.0527343787252903,1746177835.0608952,0.7234376072883606,0.8604373931884766,0.1113281324505806,-0.5879632234573364,1.0,8572416.0,1863.943703658,0.11014851927757263,0.6551615595817566,5581,5580,18.758663177490234,15.490235328674316
44416,0.0546875037252903,1746177835.7140942,0.5752605199813843,0.8604373931884766,0.010416666977107525,-0.5850515365600586,1.0,8575488.0,1864.596885571,0.11014851927757263,0.6078616976737976,5583,5582,18.758663177490234,15.200521469116211
44624,0.0507812537252903,1746177844.211243,0.6598091721534729,0.8604373931884766,0.0527343787252903,-0.5503451824188232,1.0,8615424.0,1873.094030573,0.11014851927757263,0.7710319757461548,5609,5608,18.758663177490234,15.687500953674316
44760,0.0507812537252903,1746177849.7658598,0.648459255695343,0.8604373931884766,0.064453125,-0.5711896419525146,1.0,8641536.0,1878.648686621,0.11014851927757263,0.7182857394218445,5626,5625,18.758663177490234,15.448568344116211
44824,0.0507812537252903,1746177852.3792853,0.6891711354255676,0.8604373931884766,0.0813802108168602,-0.5856948494911194,1.0,8653824.0,1881.262095036,0.11014851927757263,0.7187932133674622,5634,5633,18.758663177490234,15.882162094116211
44880,0.0494791679084301,1746177854.6651635,0.607552170753479,0.8604373931884766,0.02083333395421505,-0.5831564664840698,1.0,8664576.0,1883.547938662,0.11014851927757263,0.693253755569458,5641,5640,18.758663177490234,15.620443344116211
44984,0.0507812537252903,1746177858.9108253,0.6430991291999817,0.8604373931884766,0.0384114608168602,-0.5696301460266113,1.0,8684544.0,1887.793640696,0.11014851927757263,0.9724852442741394,5654,5653,18.758663177490234,15.919922828674316
45072,0.0527343787252903,1746177862.528575,0.6267145276069641,0.8604373931884766,0.0299479179084301,-0.5609531402587891,1.0,8701440.0,1891.411403337,0.11014851927757263,0.9798727631568909,5665,5664,18.758663177490234,15.620443344116211
45136,0.0553385429084301,1746177865.1404023,0.6425565481185913,0.8604373931884766,0.0488281287252903,-0.5801876783370972,1.0,8713728.0,1894.023193008,0.11014851927757263,0.9734970331192017,5673,5672,18.758663177490234,14.887370109558105
45344,0.0527343787252903,1746177873.6342337,0.6666885018348694,0.8604373931884766,0.06640625,-0.565010130405426,1.0,8753664.0,1902.517022473,0.11014851927757263,1.1871979236602783,5699,5698,18.758663177490234,15.399740219116211
45536,0.0514322929084301,1746177881.475961,0.6365669369697571,0.8604373931884766,0.0442708358168602,-0.5726631879806519,1.0,8790528.0,1910.358772861,0.11014851927757263,0.9729927182197571,5723,5722,18.758663177490234,15.828777313232422
45656,0.0468750037252903,1746177886.3754215,0.665364682674408,0.8604373931884766,0.0553385429084301,-0.58226078748703,1.0,8813568.0,1915.258222339,0.11014851927757263,0.8642882108688354,5738,5737,18.758663177490234,16.85677146911621
45680,0.0527343787252903,1746177887.3549488,0.6349393725395203,0.8604373931884766,0.064453125,-0.5759874582290649,1.0,8818176.0,1916.237732342,0.11014851927757263,0.8418533802032471,5741,5740,18.758663177490234,15.366537094116211
45768,0.0488281287252903,1746177890.9459198,0.6776259541511536,0.8604373931884766,0.0722656324505806,-0.57159823179245,1.0,8835072.0,1919.828723213,0.11014851927757263,0.8772628307342529,5752,5751,18.758663177490234,16.238933563232422
45776,0.0501302108168602,1746177891.2723074,0.6279298663139343,0.8604373931884766,0.02929687686264515,-0.5826281905174255,1.0,8836608.0,1920.155094528,0.11014851927757263,0.9064003229141235,5753,5752,18.758663177490234,16.567058563232422
45784,0.0533854179084301,1746177891.602207,0.6048828959465027,0.8604373931884766,0.0377604179084301,-0.5754832625389099,1.0,8838144.0,1920.484984149,0.11014851927757263,0.9201161861419678,5754,5753,18.758663177490234,15.374349594116211
45864,0.0468750037252903,1746177894.8699484,0.6192709803581238,0.8604373931884766,0.02669270895421505,-0.5764834880828857,1.0,8853504.0,1923.752749376,0.11014851927757263,0.8470922708511353,5764,5763,18.758663177490234,16.876953125
45920,0.0533854179084301,1746177897.155533,0.6356337666511536,0.8604373931884766,0.0475260429084301,-0.5760696530342102,1.0,8864256.0,1926.038350826,0.11014851927757263,0.8437442779541016,5771,5770,18.758663177490234,15.249349594116211
46032,0.0507812537252903,1746177901.7270186,0.6205729842185974,0.8604373931884766,0.0371093787252903,-0.5963716506958008,1.0,8885760.0,1930.609803107,0.11014851927757263,0.8290599584579468,5785,5784,18.758663177490234,15.455730438232422
46240,0.0507812537252903,1746177910.2206888,0.6631728410720825,0.8604373931884766,0.0651041716337204,-0.590359091758728,1.0,8925696.0,1939.103498012,0.11014851927757263,0.8131834268569946,5811,5810,18.758663177490234,15.570313453674316
46272,0.0462239608168602,1746177911.5311394,0.7120226621627808,0.8604373931884766,0.0839843824505806,-0.5859376192092896,1.0,8931840.0,1940.413946298,0.11014851927757263,0.7576383352279663,5815,5814,18.758663177490234,17.05403709411621
46352,0.0520833358168602,1746177914.796377,0.643988847732544,0.8604373931884766,0.0566406287252903,-0.5898791551589966,1.0,8947200.0,1943.679164002,0.11014851927757263,0.7517219185829163,5825,5824,18.758663177490234,15.379558563232422
46560,0.0501302108168602,1746177923.3674865,0.6213325262069702,0.8967622518539429,0.0390625037252903,-0.5891835689544678,0.9999999403953552,8987136.0,1952.250312485,0.13089171051979065,0.7438270449638367,5851,5850,19.36942481994629,15.914063453674316
46696,0.0475260429084301,1746177928.9252546,0.6638022661209106,0.8967622518539429,0.0507812537252903,-0.5845363140106201,0.9999999403953552,9013248.0,1957.808180455,0.13089171051979065,0.9255993366241455,5868,5867,19.36942481994629,16.65169334411621
46744,0.0520833358168602,1746177930.884614,0.6510851979255676,0.8967622518539429,0.0592447929084301,-0.5946765542030334,0.9999999403953552,9022464.0,1959.767413375,0.13089171051979065,0.8446187973022461,5874,5873,19.36942481994629,15.576824188232422
46792,0.0488281287252903,1746177932.8473365,0.6475478410720825,0.8967622518539429,0.0481770858168602,-0.5841680765151978,0.9999999403953552,9031680.0,1961.730117131,0.13089171051979065,0.9549002647399902,5880,5879,19.36942481994629,16.27669334411621
47000,0.0527343787252903,1746177941.338267,0.5878908038139343,0.8967622518539429,0.0240885429084301,-0.5929062366485596,0.9999999403953552,9071616.0,1970.22110912,0.13089171051979065,0.9252932667732239,5906,5905,19.36942481994629,15.229818344116211
47168,0.0481770858168602,1746177948.203375,0.630902886390686,0.8967622518539429,0.0338541679084301,-0.607246994972229,0.9999999403953552,9103872.0,1977.086169646,0.13089171051979065,0.601713240146637,5927,5926,19.36942481994629,16.5234375
47216,0.0520833358168602,1746177950.1627417,0.6432942748069763,0.8967622518539429,0.0585937537252903,-0.6285278797149658,0.9999999403953552,9113088.0,1979.045549824,0.13089171051979065,0.6574831008911133,5933,5932,19.36942481994629,15.742839813232422
47272,0.0520833358168602,1746177952.453295,0.6835504770278931,0.8967622518539429,0.0768229216337204,-0.6209839582443237,0.9999999403953552,9123840.0,1981.336093059,0.13089171051979065,0.6316297054290771,5940,5939,19.36942481994629,15.757813453674316
47408,0.0520833358168602,1746177958.0048354,0.6529080867767334,0.8967622518539429,0.0501302108168602,-0.5923452377319336,0.9999999403953552,9149952.0,1986.887632571,0.13089171051979065,0.7323118448257446,5957,5956,19.36942481994629,15.365235328674316
47632,0.0501302108168602,1746177967.1558836,0.5906034111976624,0.8967622518539429,0.011718750931322575,-0.6094900369644165,0.9999999403953552,9192960.0,1996.038680465,0.13089171051979065,0.8253883123397827,5985,5984,19.36942481994629,15.809246063232422
48176,0.0507812537252903,1746177989.3668053,0.6445964574813843,0.8967622518539429,0.0605468787252903,-0.6073221564292908,0.9999999403953552,9297408.0,2018.249596666,0.13089171051979065,0.9235479831695557,6053,6052,19.36942481994629,15.731121063232422
48264,0.0475260429084301,1746177992.9599068,0.6383247971534729,0.8967622518539429,0.0475260429084301,-0.6001708507537842,0.9999999403953552,9314304.0,2021.842718345,0.13089171051979065,0.8623251914978027,6064,6063,19.36942481994629,16.30013084411621
48280,0.0468750037252903,1746177993.6127632,0.641645073890686,0.8967622518539429,0.0423177108168602,-0.5984711647033691,0.9999999403953552,9317376.0,2022.495570658,0.13089171051979065,0.8450591564178467,6066,6065,19.36942481994629,16.578777313232422
48432,0.0475260429084301,1746177999.8183165,0.616341233253479,0.8967622518539429,0.0182291679084301,-0.6495429277420044,0.9999999403953552,9346560.0,2028.701103849,0.13089171051979065,0.7640987634658813,6085,6084,19.36942481994629,16.63802146911621
48832,0.0494791679084301,1746178016.1567056,0.6865452527999878,0.8967622518539429,0.0722656324505806,-0.6042510271072388,0.9999999403953552,9423360.0,2045.039505219,0.13089171051979065,1.0672545433044434,6135,6134,19.36942481994629,16.19270896911621
48920,0.0514322929084301,1746178019.7491329,0.6216146945953369,0.8967622518539429,0.03515625,-0.6205710172653198,0.9999999403953552,9440256.0,2048.631936695,0.13089171051979065,0.8896647691726685,6146,6145,19.36942481994629,15.590496063232422
48976,0.0540364608168602,1746178022.037739,0.637760579586029,0.8967622518539429,0.0475260429084301,-0.6328165531158447,0.9999999403953552,9451008.0,2050.920528869,0.13089171051979065,0.8135704398155212,6153,6152,19.36942481994629,15.391277313232422
49104,0.0475260429084301,1746178027.2752495,0.6540148854255676,0.8967622518539429,0.0442708358168602,-0.6377949118614197,0.9999999403953552,9475584.0,2056.158051096,0.13089171051979065,0.8883984088897705,6169,6168,19.36942481994629,16.750652313232422
49264,0.0468750037252903,1746178033.8853579,0.6165148615837097,0.8948785662651062,0.0319010429084301,-0.6461544632911682,1.0,9506304.0,2062.768128982,0.13160453736782074,0.8134551048278809,6189,6188,19.71993637084961,16.772136688232422
49288,0.0468750037252903,1746178034.8652842,0.6909071803092957,0.8948785662651062,0.0690104216337204,-0.6412331461906433,1.0,9510912.0,2063.748071299,0.13160453736782074,0.8198432922363281,6192,6191,19.71993637084961,16.785808563232422
49440,0.0520833358168602,1746178041.071726,0.6616971492767334,0.8948785662651062,0.0501302108168602,-0.6441022157669067,1.0,9540096.0,2069.954532273,0.13160453736782074,0.8603202700614929,6211,6210,19.71993637084961,15.375000953674316
49464,0.0494791679084301,1746178042.0523002,0.6460070610046387,0.8948785662651062,0.0371093787252903,-0.6380282640457153,1.0,9544704.0,2070.935148082,0.13160453736782074,0.9133126139640808,6214,6213,19.71993637084961,16.104167938232422
49488,0.0475260429084301,1746178043.0316923,0.6794705986976624,0.8948785662651062,0.0690104216337204,-0.6461927890777588,1.0,9549312.0,2071.914517387,0.13160453736782074,0.903794527053833,6217,6216,19.71993637084961,16.8828125
49648,0.0507812537252903,1746178049.568307,0.603645920753479,0.8948785662651062,0.014322916977107525,-0.6753313541412354,1.0,9580032.0,2078.451320617,0.13160453736782074,0.7622876167297363,6237,6236,19.71993637084961,16.106121063232422
49688,0.0468750037252903,1746178051.2044508,0.5900391936302185,0.8948785662651062,0.01106770895421505,-0.6685121059417725,1.0,9587712.0,2080.087485913,0.13160453736782074,0.762316882610321,6242,6241,19.71993637084961,16.806640625
49752,0.0507812537252903,1746178053.8286567,0.6485460996627808,0.8948785662651062,0.0638020858168602,-0.6733696460723877,1.0,9600000.0,2082.711839558,0.13160453736782074,0.751651406288147,6250,6249,19.71993637084961,15.740886688232422
49920,0.0475260429084301,1746178060.7039633,0.6435331106185913,0.8948785662651062,0.0638020858168602,-0.66434645652771,1.0,9632256.0,2089.586864347,0.13160453736782074,0.7020923495292664,6271,6270,19.71993637084961,16.66145896911621
49960,0.0494791679084301,1746178062.3423212,0.6593750715255737,0.8948785662651062,0.0546875037252903,-0.6620854735374451,1.0,9639936.0,2091.225205932,0.13160453736782074,0.6789820194244385,6276,6275,19.71993637084961,16.09505271911621
50352,0.0514322929084301,1746178078.3805869,0.6120226979255676,0.8948785662651062,0.02148437686264515,-0.7183400392532349,1.0,9715200.0,2107.263538629,0.13160453736782074,0.7424889206886292,6325,6324,19.71993637084961,15.432943344116211
50480,0.0501302108168602,1746178083.6288538,0.6720269918441772,0.8948785662651062,0.0546875037252903,-0.713346540927887,1.0,9739776.0,2112.511828776,0.13160453736782074,0.7288227081298828,6341,6340,19.71993637084961,15.658855438232422
50736,0.0507812537252903,1746178094.1206264,0.6099175810813904,0.8948785662651062,0.0325520858168602,-0.6817269325256348,1.0,9788928.0,2123.003573435,0.13160453736782074,1.0242778062820435,6373,6372,19.71993637084961,15.613282203674316
50848,0.0546875037252903,1746178098.704174,0.623090386390686,0.8948785662651062,0.0416666679084301,-0.6699191927909851,1.0,9810432.0,2127.587222373,0.13160453736782074,0.9949936866760254,6387,6386,19.71993637084961,15.015625953674316
50856,0.0514322929084301,1746178099.0315516,0.6091363430023193,0.8948785662651062,0.01953125186264515,-0.6757020354270935,1.0,9811968.0,2127.914636027,0.13160453736782074,0.9704159498214722,6388,6387,19.71993637084961,15.804037094116211
51032,0.0475260429084301,1746178106.2259655,0.60833340883255,0.8948785662651062,0.02083333395421505,-0.6866564750671387,1.0,9845760.0,2135.108775165,0.13160453736782074,0.8993088006973267,6410,6409,19.71993637084961,16.322917938232422
51200,0.0468750037252903,1746178113.0828137,0.6396702527999878,0.8948785662651062,0.0345052108168602,-0.6970943212509155,1.0,9878016.0,2141.965613789,0.13160453736782074,0.798041582107544,6431,6430,19.71993637084961,16.54296875
51216,0.0455729179084301,1746178113.7358272,0.7344402074813843,0.8948785662651062,0.1204427182674408,-0.692510724067688,1.0,9881088.0,2142.618635427,0.13160453736782074,0.8717654943466187,6433,6432,19.71993637084961,17.113933563232422
51296,0.0468750037252903,1746178117.002504,0.5809245705604553,0.8948785662651062,0.0221354179084301,-0.6896336078643799,1.0,9896448.0,2145.885313833,0.13160453736782074,0.8730888962745667,6443,6442,19.71993637084961,17.01497459411621
51424,0.0462239608168602,1746178122.2328026,0.6445096731185913,0.8948785662651062,0.0559895858168602,-0.7048473358154297,1.0,9921024.0,2151.115596843,0.13160453736782074,0.7741069793701172,6459,6458,19.71993637084961,17.166667938232422
51712,0.0501302108168602,1746178133.9934618,0.7000434994697571,0.8948785662651062,0.0911458358168602,-0.6743206977844238,1.0,9976320.0,2162.876291787,0.13160453736782074,0.8735752105712891,6495,6494,19.71993637084961,15.869792938232422
51808,0.0488281287252903,1746178137.9882667,0.6503690481185913,0.9053009152412415,0.0625,-0.6793023943901062,1.0,9994752.0,2166.871084218,0.14171208441257477,0.9316895008087158,6507,6506,19.500160217285156,16.4296875
51832,0.0494791679084301,1746178138.9680622,0.7307726740837097,0.9053009152412415,0.0859375074505806,-0.710685133934021,1.0,9999360.0,2167.850864152,0.14171208441257477,0.8757416009902954,6510,6509,19.500160217285156,16.40169334411621
