rng1604522687/update_steps,_runtime,env_step,returned_won_episode,rng1604522687/env_step,rng1604522687/returned_episode,test_returned_episode_lengths,loss,returned_episode_returns,qvals,test_returned_episode,rng1604522687/test_returned_episode_lengths,rng1604522687/test_returned_episode,test_returned_episode_returns,update_steps,rng1604522687/returned_episode_lengths,rng1604522687/qvals,test_returned_won_episode,returned_episode_lengths,rng1604522687/test_returned_episode_returns,rng1604522687/returned_won_episode,rng1604522687/loss,rng1604522687/returned_episode_returns,_timestamp,grad_steps,rng1604522687/test_returned_won_episode,returned_episode,rng1604522687/grad_steps,_step
1036,459.693309009,1591296.0,0.0,1591296.0,0.014322916977107525,64.83061218261719,0.03886256739497185,0.1290653795003891,-0.16798844933509827,1.0,64.83061218261719,1.0,0.2557509243488312,1036,30.912761688232422,-0.16798844933509827,0.0,30.912761688232422,0.2557509243488312,0.0,0.03886256739497185,0.1290653795003891,1746181919.8008258,8040,0.0,0.014322916977107525,8040,1035
1049,464.789169399,1611264.0,0.0,1611264.0,0.010416666977107525,64.83061218261719,0.03694886714220047,0.07200321555137634,-0.1771429181098938,1.0,64.83061218261719,1.0,0.2557509243488312,1049,31.08333396911621,-0.1771429181098938,0.0,31.08333396911621,0.2557509243488312,0.0,0.03694886714220047,0.07200321555137634,1746181924.8966825,8144,0.0,0.010416666977107525,8144,1048
1050,465.180501705,1612800.0,0.0,1612800.0,0.012369791977107525,64.83061218261719,0.035230450332164764,0.09203996509313583,-0.1612960696220398,1.0,64.83061218261719,1.0,0.2557509243488312,1050,31.373699188232422,-0.1612960696220398,0.0,31.373699188232422,0.2557509243488312,0.0,0.035230450332164764,0.09203996509313583,1746181925.2880304,8152,0.0,0.012369791977107525,8152,1049
1059,468.710943595,1626624.0,0.0,1626624.0,0.01497395895421505,64.83061218261719,0.03462763875722885,0.10586272925138474,-0.17896419763565063,1.0,64.83061218261719,1.0,0.2557509243488312,1059,32.009117126464844,-0.17896419763565063,0.0,32.009117126464844,0.2557509243488312,0.0,0.03462763875722885,0.10586272925138474,1746181928.8184235,8224,0.0,0.01497395895421505,8224,1058
1063,470.289565204,1632768.0,0.0,1632768.0,0.014322916977107525,64.83061218261719,0.03995896875858307,0.09726335853338242,-0.18854673206806183,1.0,64.83061218261719,1.0,0.2557509243488312,1063,30.6953125,-0.18854673206806183,0.0,30.6953125,0.2557509243488312,0.0,0.03995896875858307,0.09726335853338242,1746181930.3970475,8256,0.0,0.014322916977107525,8256,1062
1067,471.85574509,1638912.0,0.0,1638912.0,0.012369791977107525,64.83061218261719,0.03345951437950134,0.08385039865970612,-0.1793634444475174,1.0,64.83061218261719,1.0,0.2557509243488312,1067,29.869792938232422,-0.1793634444475174,0.0,29.869792938232422,0.2557509243488312,0.0,0.03345951437950134,0.08385039865970612,1746181931.963286,8288,0.0,0.012369791977107525,8288,1066
1079,476.564663614,1657344.0,0.0,1657344.0,0.01302083395421505,64.83061218261719,0.03176463022828102,0.06743592023849487,-0.17946204543113708,1.0,64.83061218261719,1.0,0.2557509243488312,1079,29.182292938232422,-0.17946204543113708,0.0,29.182292938232422,0.2557509243488312,0.0,0.03176463022828102,0.06743592023849487,1746181936.6720414,8384,0.0,0.01302083395421505,8384,1078
1081,477.353517647,1660416.0,0.0,1660416.0,0.01106770895421505,64.83061218261719,0.030834145843982697,0.06668737530708313,-0.16588912904262543,1.0,64.83061218261719,1.0,0.2557509243488312,1081,27.401042938232422,-0.16588912904262543,0.0,27.401042938232422,0.2557509243488312,0.0,0.030834145843982697,0.06668737530708313,1746181937.4609787,8400,0.0,0.01106770895421505,8400,1080
1084,478.528359908,1665024.0,0.0,1665024.0,0.01497395895421505,64.83061218261719,0.029989592730998993,0.09069372713565826,-0.1828874945640564,1.0,64.83061218261719,1.0,0.2557509243488312,1084,29.756511688232422,-0.1828874945640564,0.0,29.756511688232422,0.2557509243488312,0.0,0.029989592730998993,0.09069372713565826,1746181938.6358595,8424,0.0,0.01497395895421505,8424,1083
1100,484.805713096,1689600.0,0.0,1689600.0,0.015625,64.83061218261719,0.03115450032055378,0.04861544817686081,-0.1948462724685669,1.0,64.83061218261719,1.0,0.2557509243488312,1100,29.889324188232422,-0.1948462724685669,0.0,29.889324188232422,0.2557509243488312,0.0,0.03115450032055378,0.04861544817686081,1746181944.9131095,8552,0.0,0.015625,8552,1099
1127,495.386576536,1731072.0,0.0,1731072.0,0.01302083395421505,64.83061218261719,0.02802102267742157,0.09918059408664703,-0.16290700435638428,1.0,64.83061218261719,1.0,0.2557509243488312,1127,30.959636688232422,-0.16290700435638428,0.0,30.959636688232422,0.2557509243488312,0.0,0.02802102267742157,0.09918059408664703,1746181955.4941006,8768,0.0,0.01302083395421505,8768,1126
1165,510.285521477,1789440.0,0.0,1789440.0,0.012369791977107525,64.83061218261719,0.029302965849637985,0.14393173158168793,-0.21004584431648254,1.0,64.83061218261719,1.0,0.2557509243488312,1165,29.57421875,-0.21004584431648254,0.0,29.57421875,0.2557509243488312,0.0,0.029302965849637985,0.14393173158168793,1746181970.3930154,9072,0.0,0.012369791977107525,9072,1164
1173,513.412259389,1801728.0,0.0,1801728.0,0.009765625,64.83061218261719,0.02446046844124794,0.13825537264347076,-0.19135436415672302,1.0,64.83061218261719,1.0,0.2557509243488312,1173,30.11328125,-0.19135436415672302,0.0,30.11328125,0.2557509243488312,0.0,0.02446046844124794,0.13825537264347076,1746181973.519766,9136,0.0,0.009765625,9136,1172
1193,521.280770501,1832448.0,0.0,1832448.0,0.00911458395421505,64.83061218261719,0.026893939822912216,0.11108064651489258,-0.1772729456424713,1.0,64.83061218261719,1.0,0.2557509243488312,1193,28.46614646911621,-0.1772729456424713,0.0,28.46614646911621,0.2557509243488312,0.0,0.026893939822912216,0.11108064651489258,1746181981.3881385,9296,0.0,0.00911458395421505,9296,1192
1195,522.063094786,1835520.0,0.0,1835520.0,0.0078125,64.83061218261719,0.023272154852747917,0.0727672278881073,-0.19523338973522186,1.0,64.83061218261719,1.0,0.2557509243488312,1195,25.45052146911621,-0.19523338973522186,0.0,25.45052146911621,0.2557509243488312,0.0,0.023272154852747917,0.0727672278881073,1746181982.1705954,9312,0.0,0.0078125,9312,1194
1202,524.801137104,1846272.0,0.0,1846272.0,0.010416666977107525,64.83061218261719,0.03771539777517319,0.12560302019119263,-0.17288273572921753,1.0,64.83061218261719,1.0,0.2557509243488312,1202,29.21875,-0.17288273572921753,0.0,29.21875,0.2557509243488312,0.0,0.03771539777517319,0.12560302019119263,1746181984.9086766,9368,0.0,0.010416666977107525,9368,1201
1214,529.520513552,1864704.0,0.0,1864704.0,0.00911458395421505,64.83061218261719,0.02372634969651699,0.11619734764099121,-0.18537627160549164,1.0,64.83061218261719,1.0,0.2557509243488312,1214,29.25390625,-0.18537627160549164,0.0,29.25390625,0.2557509243488312,0.0,0.02372634969651699,0.11619734764099121,1746181989.6280022,9464,0.0,0.00911458395421505,9464,1213
1225,533.841903801,1881600.0,0.0,1881600.0,0.0078125,64.83061218261719,0.023235984146595,0.11308659613132477,-0.2218298614025116,1.0,64.83061218261719,1.0,0.2557509243488312,1225,26.75130271911621,-0.2218298614025116,0.0,26.75130271911621,0.2557509243488312,0.0,0.023235984146595,0.11308659613132477,1746181993.9494128,9552,0.0,0.0078125,9552,1224
1239,539.321717476,1903104.0,0.0,1903104.0,0.00911458395421505,64.83061218261719,0.022226158529520035,0.10017632693052292,-0.2057032734155655,1.0,64.83061218261719,1.0,0.2557509243488312,1239,25.404949188232422,-0.2057032734155655,0.0,25.404949188232422,0.2557509243488312,0.0,0.022226158529520035,0.10017632693052292,1746181999.429201,9664,0.0,0.00911458395421505,9664,1238
1247,542.465241714,1915392.0,0.0,1915392.0,0.00911458395421505,64.83061218261719,0.022998467087745667,0.16912439465522766,-0.25492942333221436,1.0,64.83061218261719,1.0,0.2557509243488312,1247,29.48177146911621,-0.25492942333221436,0.0,29.48177146911621,0.2557509243488312,0.0,0.022998467087745667,0.16912439465522766,1746182002.5727048,9728,0.0,0.00911458395421505,9728,1246
1250,543.641824009,1920000.0,0.0,1920000.0,0.00911458395421505,64.83061218261719,0.02195845916867256,0.13302704691886902,-0.25576621294021606,1.0,64.83061218261719,1.0,0.2557509243488312,1250,26.713542938232422,-0.25576621294021606,0.0,26.713542938232422,0.2557509243488312,0.0,0.02195845916867256,0.13302704691886902,1746182003.7491999,9752,0.0,0.00911458395421505,9752,1249
1270,551.500789007,1950720.0,0.0,1950720.0,0.00911458395421505,64.83061218261719,0.021195918321609497,0.14619320631027222,-0.25725287199020386,1.0,64.83061218261719,1.0,0.2557509243488312,1270,27.59895896911621,-0.25725287199020386,0.0,27.59895896911621,0.2557509243488312,0.0,0.021195918321609497,0.14619320631027222,1746182011.6082852,9912,0.0,0.00911458395421505,9912,1269
1279,555.058922587,1964544.0,0.0,1964544.0,0.008463541977107525,64.83061218261719,0.024451958015561104,0.10595926642417908,-0.2862944006919861,1.0,64.83061218261719,1.0,0.2557509243488312,1279,26.08724021911621,-0.2862944006919861,0.0,26.08724021911621,0.2557509243488312,0.0,0.024451958015561104,0.10595926642417908,1746182015.1664367,9984,0.0,0.008463541977107525,9984,1278
1281,555.851062677,1967616.0,0.0,1967616.0,0.0078125,64.83061218261719,0.02030613087117672,0.09466560184955597,-0.2707129120826721,1.0,64.83061218261719,1.0,0.2557509243488312,1281,24.90755271911621,-0.2707129120826721,0.0,24.90755271911621,0.2557509243488312,0.0,0.02030613087117672,0.09466560184955597,1746182015.9585202,10000,0.0,0.0078125,10000,1280
1301,563.785629159,1998336.0,0.0,1998336.0,0.009765625,91.5,0.01812749169766903,0.1138196587562561,-0.3100571632385254,1.0,91.5,1.0,0.316832572221756,1301,26.07161521911621,-0.3100571632385254,0.0,26.07161521911621,0.316832572221756,0.0,0.01812749169766903,0.1138196587562561,1746182023.8931608,10160,0.0,0.009765625,10160,1300
1303,564.568023111,2001408.0,0.0,2001408.0,0.010416666977107525,91.5,0.022004395723342896,0.15227565169334412,-0.2931344211101532,1.0,91.5,1.0,0.316832572221756,1303,28.76171875,-0.2931344211101532,0.0,28.76171875,0.316832572221756,0.0,0.022004395723342896,0.15227565169334412,1746182024.675561,10176,0.0,0.010416666977107525,10176,1302
1318,570.476801325,2024448.0,0.0,2024448.0,0.01171875,91.5,0.02530275098979473,0.22092151641845703,-0.46970146894454956,1.0,91.5,1.0,0.316832572221756,1318,31.1484375,-0.46970146894454956,0.0,31.1484375,0.316832572221756,0.0,0.02530275098979473,0.22092151641845703,1746182030.5842216,10296,0.0,0.01171875,10296,1317
1327,574.020387665,2038272.0,0.0,2038272.0,0.01171875,91.5,0.018509918823838234,0.2785611152648926,-0.387714147567749,1.0,91.5,1.0,0.316832572221756,1327,31.47786521911621,-0.387714147567749,0.0,31.47786521911621,0.316832572221756,0.0,0.018509918823838234,0.2785611152648926,1746182034.1279166,10368,0.0,0.01171875,10368,1326
1335,577.158835831,2050560.0,0.0,2050560.0,0.015625,91.5,0.018589649349451065,0.33338040113449097,-0.39009958505630493,1.0,91.5,1.0,0.316832572221756,1335,31.31770896911621,-0.39009958505630493,0.0,31.31770896911621,0.316832572221756,0.0,0.018589649349451065,0.33338040113449097,1746182037.2661772,10432,0.0,0.015625,10432,1334
1339,578.723127674,2056704.0,0.0,2056704.0,0.014322916977107525,91.5,0.018684351816773415,0.3241168260574341,-0.36229947209358215,1.0,91.5,1.0,0.316832572221756,1339,31.5859375,-0.36229947209358215,0.0,31.5859375,0.316832572221756,0.0,0.018684351816773415,0.3241168260574341,1746182038.830648,10464,0.0,0.014322916977107525,10464,1338
1349,582.658462208,2072064.0,0.0,2072064.0,0.015625,91.5,0.018124479800462723,0.35318422317504883,-0.3628775477409363,1.0,91.5,1.0,0.316832572221756,1349,31.1171875,-0.3628775477409363,0.0,31.1171875,0.316832572221756,0.0,0.018124479800462723,0.35318422317504883,1746182042.7658522,10544,0.0,0.015625,10544,1348
1350,583.049634603,2073600.0,0.0,2073600.0,0.01302083395421505,91.5,0.019542861729860306,0.343004435300827,-0.35930135846138,1.0,91.5,1.0,0.316832572221756,1350,31.22265625,-0.35930135846138,0.0,31.22265625,0.316832572221756,0.0,0.019542861729860306,0.343004435300827,1746182043.1571343,10552,0.0,0.01302083395421505,10552,1349
1352,583.833529909,2076672.0,0.0,2076672.0,0.015625,91.5,0.02150847017765045,0.3420451879501343,-0.38181954622268677,1.0,91.5,1.0,0.316832572221756,1352,31.350261688232422,-0.38181954622268677,0.0,31.350261688232422,0.316832572221756,0.0,0.02150847017765045,0.3420451879501343,1746182043.9410777,10568,0.0,0.015625,10568,1351
1362,587.752337573,2092032.0,0.0,2092032.0,0.015625,91.5,0.019842077046632767,0.3508296608924866,-0.33461588621139526,1.0,91.5,1.0,0.316832572221756,1362,31.365886688232422,-0.33461588621139526,0.0,31.365886688232422,0.316832572221756,0.0,0.019842077046632767,0.3508296608924866,1746182047.8598344,10648,0.0,0.015625,10648,1361
1391,599.128670306,2136576.0,0.0,2136576.0,0.015625,91.5,0.02046559751033783,0.33585304021835327,-0.33976447582244873,1.0,91.5,1.0,0.316832572221756,1391,31.37109375,-0.33976447582244873,0.0,31.37109375,0.316832572221756,0.0,0.02046559751033783,0.33585304021835327,1746182059.2362185,10880,0.0,0.015625,10880,1390
1396,601.110533418,2144256.0,0.0,2144256.0,0.014322916977107525,91.5,0.017981544137001038,0.31749123334884644,-0.33015304803848267,1.0,91.5,1.0,0.316832572221756,1396,31.658855438232422,-0.33015304803848267,0.0,31.658855438232422,0.316832572221756,0.0,0.017981544137001038,0.31749123334884644,1746182061.2179344,10920,0.0,0.014322916977107525,10920,1395
1406,605.020411995,2159616.0,0.0,2159616.0,0.014322916977107525,91.5,0.021785158663988113,0.30582115054130554,-0.34095531702041626,1.0,91.5,1.0,0.316832572221756,1406,30.95442771911621,-0.34095531702041626,0.0,30.95442771911621,0.316832572221756,0.0,0.021785158663988113,0.30582115054130554,1746182065.1279633,11000,0.0,0.014322916977107525,11000,1405
1419,610.126051281,2179584.0,0.0,2179584.0,0.015625,91.5,0.017532438039779663,0.3338952958583832,-0.3303212821483612,1.0,91.5,1.0,0.316832572221756,1419,31.46484375,-0.3303212821483612,0.0,31.46484375,0.316832572221756,0.0,0.017532438039779663,0.3338952958583832,1746182070.2336018,11104,0.0,0.015625,11104,1418
1429,614.058165068,2194944.0,0.0,2194944.0,0.014322916977107525,91.5,0.03939189016819,0.29039663076400757,-0.41185060143470764,1.0,91.5,1.0,0.316832572221756,1429,32.23698043823242,-0.41185060143470764,0.0,32.23698043823242,0.316832572221756,0.0,0.03939189016819,0.29039663076400757,1746182074.1656702,11184,0.0,0.014322916977107525,11184,1428
1433,615.623285694,2201088.0,0.0,2201088.0,0.015625,91.5,0.016768239438533783,0.3160278797149658,-0.3157649636268616,1.0,91.5,1.0,0.316832572221756,1433,31.791667938232422,-0.3157649636268616,0.0,31.791667938232422,0.316832572221756,0.0,0.016768239438533783,0.3160278797149658,1746182075.7308645,11216,0.0,0.015625,11216,1432
1435,616.406548334,2204160.0,0.0,2204160.0,0.01497395895421505,91.5,0.017113666981458664,0.3281303644180298,-0.33682096004486084,1.0,91.5,1.0,0.316832572221756,1435,31.736980438232422,-0.33682096004486084,0.0,31.736980438232422,0.316832572221756,0.0,0.017113666981458664,0.3281303644180298,1746182076.514096,11232,0.0,0.01497395895421505,11232,1434
1451,622.706959767,2228736.0,0.0,2228736.0,0.015625,91.5,0.015758350491523743,0.333069384098053,-0.2953615188598633,1.0,91.5,1.0,0.316832572221756,1451,31.33984375,-0.2953615188598633,0.0,31.33984375,0.316832572221756,0.0,0.015758350491523743,0.333069384098053,1746182082.8144684,11360,0.0,0.015625,11360,1450
1454,623.880562687,2233344.0,0.0,2233344.0,0.015625,91.5,0.015398247167468071,0.3361046314239502,-0.3412472903728485,1.0,91.5,1.0,0.316832572221756,1454,31.303386688232422,-0.3412472903728485,0.0,31.303386688232422,0.316832572221756,0.0,0.015398247167468071,0.3361046314239502,1746182083.9881043,11384,0.0,0.015625,11384,1453
1472,630.936812659,2260992.0,0.0,2260992.0,0.01497395895421505,91.5,0.02189451828598976,0.32003313302993774,-0.3299795091152191,1.0,91.5,1.0,0.316832572221756,1472,30.764324188232422,-0.3299795091152191,0.0,30.764324188232422,0.316832572221756,0.0,0.02189451828598976,0.32003313302993774,1746182091.0443146,11528,0.0,0.01497395895421505,11528,1471
1473,631.328956076,2262528.0,0.0,2262528.0,0.015625,91.5,0.03416775166988373,0.3405165374279022,-0.39744460582733154,1.0,91.5,1.0,0.316832572221756,1473,31.50390625,-0.39744460582733154,0.0,31.50390625,0.316832572221756,0.0,0.03416775166988373,0.3405165374279022,1746182091.436426,11536,0.0,0.015625,11536,1472
1483,635.25476273,2277888.0,0.0,2277888.0,0.014322916977107525,91.5,0.01360386610031128,0.3159632086753845,-0.3426746129989624,1.0,91.5,1.0,0.316832572221756,1483,31.37890625,-0.3426746129989624,0.0,31.37890625,0.316832572221756,0.0,0.01360386610031128,0.3159632086753845,1746182095.362292,11616,0.0,0.014322916977107525,11616,1482
1510,645.8325877,2319360.0,0.0,2319360.0,0.01497395895421505,91.5,0.01325020007789135,0.3129587173461914,-0.36267128586769104,1.0,91.5,1.0,0.316832572221756,1510,30.765625,-0.36267128586769104,0.0,30.765625,0.316832572221756,0.0,0.01325020007789135,0.3129587173461914,1746182105.9401312,11832,0.0,0.01497395895421505,11832,1509
1519,649.37364099,2333184.0,0.0,2333184.0,0.015625,91.5,0.015164644457399845,0.31539201736450195,-0.38631296157836914,1.0,91.5,1.0,0.316832572221756,1519,31.57552146911621,-0.38631296157836914,0.0,31.57552146911621,0.316832572221756,0.0,0.015164644457399845,0.31539201736450195,1746182109.4809847,11904,0.0,0.015625,11904,1518
1532,654.469869351,2353152.0,0.0,2353152.0,0.015625,91.5,0.011429434642195702,0.31241464614868164,-0.38700246810913086,1.0,91.5,1.0,0.316832572221756,1532,31.390625,-0.38700246810913086,0.0,31.390625,0.316832572221756,0.0,0.011429434642195702,0.31241464614868164,1746182114.5773942,12008,0.0,0.015625,12008,1531
1545,659.568926395,2373120.0,0.0,2373120.0,0.012369791977107525,91.5,0.010859035886824131,0.28495413064956665,-0.39270472526550293,1.0,91.5,1.0,0.316832572221756,1545,30.498699188232422,-0.39270472526550293,0.0,30.498699188232422,0.316832572221756,0.0,0.010859035886824131,0.28495413064956665,1746182119.6764748,12112,0.0,0.012369791977107525,12112,1544
1551,661.929379738,2382336.0,0.0,2382336.0,0.01497395895421505,91.5,0.011881057173013687,0.33730703592300415,-0.37384623289108276,1.0,91.5,1.0,0.316832572221756,1551,32.03776168823242,-0.37384623289108276,0.0,32.03776168823242,0.316832572221756,0.0,0.011881057173013687,0.33730703592300415,1746182122.0368931,12160,0.0,0.01497395895421505,12160,1550
