loss,_timestamp,returned_episode_returns,grad_steps,_step,test_returned_won_episode,test_returned_episode,qvals,test_returned_episode_lengths,returned_episode_lengths,returned_episode,returned_won_episode,_runtime,test_returned_episode_returns,update_steps,env_step
0.017241669818758965,1746166146.534785,0.984283983707428,43904,5518,0.9958805441856384,1.0,-0.20770955085754395,55.97631072998047,30.923179626464844,0.01302083395421505,0.4830729365348816,1893.963701411,1.995701551437378,5519,8477184.0
0.023406479507684708,1746166154.3362596,1.0172557830810547,44088,5541,0.9851694703102112,1.0,-0.2317781001329422,56.90678024291992,31.597658157348633,0.012369791977107525,0.4941406548023224,1901.765144523,1.9840892553329468,5542,8512512.0
0.03411439061164856,1746166158.378799,1.1028646230697632,44184,5553,0.9851694703102112,1.0,-0.12328117340803146,56.90678024291992,31.785158157348633,0.013671875931322575,0.5514323115348816,1905.807686417,1.9840892553329468,5554,8530944.0
0.015511937439441681,1746166159.3766994,1.0506316423416138,44208,5556,0.9851694703102112,1.0,-0.1524295210838318,56.90678024291992,31.860679626464844,0.014322916977107525,0.5104166865348816,1906.80562518,1.9840892553329468,5557,8535552.0
0.010406511835753918,1746166169.5004709,1.0833333730697632,44448,5586,0.9851694703102112,1.0,-0.1913461983203888,56.90678024291992,31.915367126464844,0.013671875931322575,0.5416666865348816,1916.929371023,1.9840892553329468,5587,8581632.0
0.013311302289366722,1746166173.2252524,0.9263202548027039,44536,5597,0.9851694703102112,1.0,-0.2162950485944748,56.90678024291992,31.494792938232422,0.012369791977107525,0.4192708432674408,1920.654247809,1.9840892553329468,5598,8598528.0
0.025980859994888306,1746166174.2214124,1.1119792461395264,44560,5600,0.9851694703102112,1.0,-0.16868151724338531,56.90678024291992,31.687501907348633,0.014322916977107525,0.5559896230697632,1921.650248037,1.9840892553329468,5601,8603136.0
0.02696680650115013,1746166178.954156,1.0939624309539795,44672,5614,0.9851694703102112,1.0,-0.13121215999126434,56.90678024291992,31.756511688232422,0.013671875931322575,0.5299479365348816,1926.383127106,1.9840892553329468,5615,8624640.0
0.011704761534929276,1746166179.618054,1.122572422027588,44688,5616,0.9851694703102112,1.0,-0.08625509589910507,56.90678024291992,31.811199188232422,0.014322916977107525,0.5579427480697632,1927.046966383,1.9840892553329468,5617,8627712.0
0.014336159452795982,1746166190.7749603,1.10546875,44952,5649,0.9851694703102112,1.0,-0.13037589192390442,56.90678024291992,31.868492126464844,0.015625,0.552734375,1938.203895126,1.9840892553329468,5650,8678400.0
0.01867099478840828,1746166196.5080762,1.09765625,45088,5666,0.9851694703102112,1.0,-0.18255221843719482,56.90678024291992,31.907554626464844,0.012369791977107525,0.548828125,1943.937077071,1.9840892553329468,5667,8704512.0
0.023455247282981873,1746166200.865617,1.0598649978637695,45192,5679,0.9851694703102112,1.0,-0.12104746699333191,56.90678024291992,31.519533157348633,0.01302083395421505,0.5169271230697632,1948.294509603,1.9840892553329468,5680,8724480.0
0.014631029218435287,1746166202.5585673,1.0807292461395264,45232,5684,0.9851694703102112,1.0,-0.14092731475830078,56.90678024291992,31.842449188232422,0.011718750931322575,0.5403646230697632,1949.987589839,1.9840892553329468,5685,8732160.0
0.022121235728263855,1746166205.9471555,1.1783854961395264,45312,5694,0.9851694703102112,1.0,-0.1314641684293747,56.90678024291992,32.109375,0.015625,0.5891927480697632,1953.376157836,1.9840892553329468,5695,8747520.0
0.016951050609350204,1746166209.6311283,1.1593623161315918,45400,5705,0.9851694703102112,1.0,-0.13520455360412598,56.90678024291992,31.726564407348633,0.012369791977107525,0.5761719346046448,1957.060165716,1.9840892553329468,5706,8764416.0
0.018799740821123123,1746166214.3472967,0.9884262084960938,45512,5719,0.9851694703102112,1.0,-0.17797139286994934,56.90678024291992,31.627605438232422,0.011718750931322575,0.4654948115348816,1961.776268454,1.9840892553329468,5720,8785920.0
0.032500866800546646,1746166217.0344317,1.123597264289856,45576,5727,0.9851694703102112,1.0,-0.2684294283390045,56.90678024291992,32.177085876464844,0.014322916977107525,0.55859375,1964.463393624,1.9840892553329468,5728,8798208.0
0.03392961621284485,1746166217.3703067,0.9069710969924927,45584,5728,0.9851694703102112,1.0,-0.28025978803634644,56.90678024291992,30.923179626464844,0.012369791977107525,0.4296875298023224,1964.799211919,1.9840892553329468,5729,8799744.0
0.013281073421239853,1746166220.423749,1.1080729961395264,45656,5737,0.9851694703102112,1.0,-0.22978541254997253,56.90678024291992,31.792970657348633,0.014322916977107525,0.5540364980697632,1967.852633886,1.9840892553329468,5738,8813568.0
0.012489618733525276,1746166222.093537,1.0104167461395264,45696,5742,0.9851694703102112,1.0,-0.21605196595191956,56.90678024291992,31.832033157348633,0.011718750931322575,0.5052083730697632,1969.522514266,1.9840892553329468,5743,8821248.0
0.029103022068738937,1746166222.779131,1.0182292461395264,45712,5744,0.9851694703102112,1.0,-0.21446633338928223,56.90678024291992,31.634117126464844,0.012369791977107525,0.5091146230697632,1970.208074764,1.9840892553329468,5745,8824320.0
0.023762965574860573,1746166224.4426975,0.8815430402755737,45752,5749,0.9851694703102112,1.0,-0.2517850995063782,56.90678024291992,30.632814407348633,0.011718750931322575,0.4179687798023224,1971.871579539,1.9840892553329468,5750,8832000.0
