qvals,_runtime,returned_episode_returns,returned_won_episode,loss,grad_steps,test_returned_episode_returns,test_returned_episode,test_returned_won_episode,returned_episode_lengths,test_returned_episode_lengths,returned_episode,update_steps,_timestamp,env_step,_step
0.0732688382267952,1827.412470231,1.4166666269302368,0.7083333134651184,0.04471057280898094,37424,1.9978649616241455,1.0,0.9980443120002747,26.71158790588379,36.785526275634766,0.0234375,4709,1746201544.048108,7233024.0,4708
0.18197524547576904,1830.41842129,1.3997396230697632,0.6998698115348816,0.04211357235908508,37488,1.9978649616241455,1.0,0.9980443120002747,26.78125,36.785526275634766,0.0234375,4717,1746201547.0540633,7245312.0,4716
-0.07453473657369614,1836.049729287,1.421875,0.7109375,0.028401341289281845,37608,1.9978649616241455,1.0,0.9980443120002747,27.58919334411621,36.785526275634766,0.0234375,4732,1746201552.685348,7268352.0,4731
0.060410596430301666,1837.930215459,1.40234375,0.701171875,0.02607254683971405,37648,1.9978649616241455,1.0,0.9980443120002747,27.55143165588379,36.785526275634766,0.02278645895421505,4737,1746201554.5658545,7276032.0,4736
0.08206414431333542,1838.305914064,1.4114583730697632,0.7057291865348816,0.027140174061059952,37656,1.9978649616241455,1.0,0.9980443120002747,27.02474021911621,36.785526275634766,0.0234375,4738,1746201554.941554,7277568.0,4737
0.08646003901958466,1839.057518904,1.4075521230697632,0.7037760615348816,0.025374826043844223,37672,1.9978649616241455,1.0,0.9980443120002747,27.556640625,36.785526275634766,0.0234375,4740,1746201555.6931198,7280640.0,4739
-0.12021841108798981,1842.447548148,1.4075521230697632,0.7037760615348816,0.027199091389775276,37744,1.9978649616241455,1.0,0.9980443120002747,27.66536521911621,36.785526275634766,0.02278645895421505,4749,1746201559.083187,7294464.0,4748
-0.04330025985836983,1843.231344727,1.4192708730697632,0.7096354365348816,0.023701410740613937,37760,1.9978649616241455,1.0,0.9980443120002747,27.45572853088379,36.785526275634766,0.02278645895421505,4751,1746201559.8670027,7297536.0,4750
-0.04382266849279404,1843.982516385,1.41015625,0.705078125,0.0213316697627306,37776,1.9978649616241455,1.0,0.9980443120002747,27.068359375,36.785526275634766,0.02278645895421505,4753,1746201560.6181612,7300608.0,4752
-0.11287137866020203,1845.861645462,1.4036458730697632,0.7018229365348816,0.045477475970983505,37816,1.9978649616241455,1.0,0.9980443120002747,27.01041603088379,36.785526275634766,0.02278645895421505,4758,1746201562.4972908,7308288.0,4757
