update_steps,test_returned_episode_lengths,rng3947986621/returned_episode_lengths,_timestamp,rng3947986621/returned_episode_returns,_runtime,rng3947986621/env_step,rng3947986621/test_returned_episode_lengths,rng3947986621/returned_episode,qvals,rng3947986621/qvals,returned_episode_lengths,env_step,test_returned_episode_returns,rng3947986621/loss,returned_won_episode,returned_episode_returns,test_returned_won_episode,rng3947986621/update_steps,returned_episode,loss,rng3947986621/test_returned_episode_returns,grad_steps,rng3947986621/grad_steps,_step,rng3947986621/test_returned_episode,rng3947986621/returned_won_episode,test_returned_episode,rng3947986621/test_returned_won_episode
4234,90.6881103515625,24.84375,1746182538.272762,0.29366785287857056,1718.310224436,6503424.0,90.6881103515625,0.0078125,-0.7618987560272217,-0.7618987560272217,24.84375,6503424.0,1.7124634981155396,0.1733233779668808,0.0677083358168602,0.29366785287857056,0.7485380172729492,4234,0.0078125,0.1733233779668808,1.7124634981155396,33624,33624,4233,1.0,0.0677083358168602,1.0,0.7485380172729492
4242,90.6881103515625,25.459636688232422,1746182541.4454498,0.42786282300949097,1721.482916305,6515712.0,90.6881103515625,0.0078125,-0.716791033744812,-0.716791033744812,25.459636688232422,6515712.0,1.7124634981155396,0.21582916378974915,0.169921875,0.42786282300949097,0.7485380172729492,4242,0.0078125,0.21582916378974915,1.7124634981155396,33688,33688,4241,1.0,0.169921875,1.0,0.7485380172729492
4248,90.6881103515625,25.52734375,1746182543.822456,0.44518885016441345,1723.859904018,6524928.0,90.6881103515625,0.0078125,-0.6902085542678833,-0.6902085542678833,25.52734375,6524928.0,1.7124634981155396,0.26974397897720337,0.1829427182674408,0.44518885016441345,0.7485380172729492,4248,0.0078125,0.26974397897720337,1.7124634981155396,33736,33736,4247,1.0,0.1829427182674408,1.0,0.7485380172729492
4252,90.6881103515625,26.084636688232422,1746182545.4073021,0.42045754194259644,1725.444746527,6531072.0,90.6881103515625,0.0078125,-0.8140956163406372,-0.8140956163406372,26.084636688232422,6531072.0,1.7124634981155396,0.2154456377029419,0.1555989682674408,0.42045754194259644,0.7485380172729492,4252,0.0078125,0.2154456377029419,1.7124634981155396,33768,33768,4251,1.0,0.1555989682674408,1.0,0.7485380172729492
4269,90.6881103515625,26.53255271911621,1746182552.1509593,0.4715537428855896,1732.188451794,6557184.0,90.6881103515625,0.0078125,-0.7382532954216003,-0.7382532954216003,26.53255271911621,6557184.0,1.7124634981155396,0.2034773826599121,0.189453125,0.4715537428855896,0.7485380172729492,4269,0.0078125,0.2034773826599121,1.7124634981155396,33904,33904,4268,1.0,0.189453125,1.0,0.7485380172729492
4304,90.6881103515625,26.09765625,1746182566.0207312,0.33267706632614136,1746.058192002,6610944.0,90.6881103515625,0.008463541977107525,-0.6756246089935303,-0.6756246089935303,26.09765625,6610944.0,1.7124634981155396,0.3133058547973633,0.08984375,0.33267706632614136,0.7485380172729492,4304,0.008463541977107525,0.3133058547973633,1.7124634981155396,34184,34184,4303,1.0,0.08984375,1.0,0.7485380172729492
4324,90.6881103515625,25.12109375,1746182573.9683847,0.4542177617549896,1754.005877585,6641664.0,90.6881103515625,0.0078125,-0.7074019908905029,-0.7074019908905029,25.12109375,6641664.0,1.7124634981155396,0.17748002707958221,0.193359375,0.4542177617549896,0.7485380172729492,4324,0.0078125,0.17748002707958221,1.7124634981155396,34344,34344,4323,1.0,0.193359375,1.0,0.7485380172729492
4345,90.6881103515625,26.162761688232422,1746182582.2903042,0.37624773383140564,1762.327772045,6673920.0,90.6881103515625,0.0078125,-0.7690826654434204,-0.7690826654434204,26.162761688232422,6673920.0,1.7124634981155396,0.17124345898628235,0.1243489608168602,0.37624773383140564,0.7485380172729492,4345,0.0078125,0.17124345898628235,1.7124634981155396,34512,34512,4344,1.0,0.1243489608168602,1.0,0.7485380172729492
4357,90.6881103515625,24.98958396911621,1746182587.0446296,0.3331604599952698,1767.082093544,6692352.0,90.6881103515625,0.0078125,-0.8119719624519348,-0.8119719624519348,24.98958396911621,6692352.0,1.7124634981155396,0.17888307571411133,0.0924479216337204,0.3331604599952698,0.7485380172729492,4357,0.0078125,0.17888307571411133,1.7124634981155396,34608,34608,4356,1.0,0.0924479216337204,1.0,0.7485380172729492
4377,90.6881103515625,26.58984375,1746182594.9741101,0.4448910653591156,1775.011614279,6723072.0,90.6881103515625,0.0078125,-0.8513092994689941,-0.8513092994689941,26.58984375,6723072.0,1.7124634981155396,0.14970740675926208,0.177734375,0.4448910653591156,0.7485380172729492,4377,0.0078125,0.14970740675926208,1.7124634981155396,34768,34768,4376,1.0,0.177734375,1.0,0.7485380172729492
4404,90.6881103515625,26.334636688232422,1746182605.6756415,0.41041573882102966,1785.71309939,6764544.0,90.6881103515625,0.0078125,-0.8254504799842834,-0.8254504799842834,26.334636688232422,6764544.0,1.7124634981155396,0.19175100326538086,0.142578125,0.41041573882102966,0.7485380172729492,4404,0.0078125,0.19175100326538086,1.7124634981155396,34984,34984,4403,1.0,0.142578125,1.0,0.7485380172729492
4407,90.6881103515625,25.10546875,1746182606.8640094,0.4053241014480591,1786.901523198,6769152.0,90.6881103515625,0.0078125,-0.8166605234146118,-0.8166605234146118,25.10546875,6769152.0,1.7124634981155396,0.19078108668327332,0.1549479216337204,0.4053241014480591,0.7485380172729492,4407,0.0078125,0.19078108668327332,1.7124634981155396,35008,35008,4406,1.0,0.1549479216337204,1.0,0.7485380172729492
4412,90.6881103515625,25.51692771911621,1746182608.8446877,0.42347344756126404,1788.882158927,6776832.0,90.6881103515625,0.0078125,-0.8089736104011536,-0.8089736104011536,25.51692771911621,6776832.0,1.7124634981155396,0.1651264727115631,0.1627604216337204,0.42347344756126404,0.7485380172729492,4412,0.0078125,0.1651264727115631,1.7124634981155396,35048,35048,4411,1.0,0.1627604216337204,1.0,0.7485380172729492
4416,90.6881103515625,26.951824188232422,1746182610.4325926,0.3697540760040283,1790.470071901,6782976.0,90.6881103515625,0.008463541977107525,-0.8006930947303772,-0.8006930947303772,26.951824188232422,6782976.0,1.7124634981155396,0.16800010204315186,0.119140625,0.3697540760040283,0.7485380172729492,4416,0.008463541977107525,0.16800010204315186,1.7124634981155396,35080,35080,4415,1.0,0.119140625,1.0,0.7485380172729492
4436,90.6881103515625,26.26302146911621,1746182618.3556342,0.3261319100856781,1798.393089827,6813696.0,90.6881103515625,0.0078125,-0.843582034111023,-0.843582034111023,26.26302146911621,6813696.0,1.7124634981155396,0.2484469711780548,0.0755208358168602,0.3261319100856781,0.7485380172729492,4436,0.0078125,0.2484469711780548,1.7124634981155396,35240,35240,4435,1.0,0.0755208358168602,1.0,0.7485380172729492
4487,90.6881103515625,24.77474021911621,1746182638.5722091,0.35649800300598145,1818.609651449,6892032.0,90.6881103515625,0.0078125,-0.8617779612541199,-0.8617779612541199,24.77474021911621,6892032.0,1.7124634981155396,0.15453608334064484,0.1204427108168602,0.35649800300598145,0.7485380172729492,4487,0.0078125,0.15453608334064484,1.7124634981155396,35648,35648,4486,1.0,0.1204427108168602,1.0,0.7485380172729492
4499,90.6881103515625,25.67708396911621,1746182643.3329313,0.3963630199432373,1823.370394712,6910464.0,90.6881103515625,0.008463541977107525,-0.7578315138816833,-0.7578315138816833,25.67708396911621,6910464.0,1.7124634981155396,0.23938485980033875,0.142578125,0.3963630199432373,0.7485380172729492,4499,0.008463541977107525,0.23938485980033875,1.7124634981155396,35744,35744,4498,1.0,0.142578125,1.0,0.7485380172729492
4514,90.6881103515625,26.22395896911621,1746182649.2755435,0.3814028203487396,1829.313008286,6933504.0,90.6881103515625,0.0078125,-0.782156765460968,-0.782156765460968,26.22395896911621,6933504.0,1.7124634981155396,0.16665767133235931,0.1276041716337204,0.3814028203487396,0.7485380172729492,4514,0.0078125,0.16665767133235931,1.7124634981155396,35864,35864,4513,1.0,0.1276041716337204,1.0,0.7485380172729492
4540,90.6881103515625,25.98958396911621,1746182659.5800505,0.3514755666255951,1839.6175079,6973440.0,90.6881103515625,0.0078125,-0.614795982837677,-0.614795982837677,25.98958396911621,6973440.0,1.7124634981155396,0.20831842720508575,0.0970052108168602,0.3514755666255951,0.7485380172729492,4540,0.0078125,0.20831842720508575,1.7124634981155396,36072,36072,4539,1.0,0.0970052108168602,1.0,0.7485380172729492
4555,91.380859375,26.36328125,1746182665.6210167,0.3570970892906189,1845.658470861,6996480.0,91.380859375,0.0078125,-0.7071039080619812,-0.7071039080619812,26.36328125,6996480.0,1.7395069599151611,0.20331867039203644,0.1022135466337204,0.3570970892906189,0.76171875,4555,0.0078125,0.20331867039203644,1.7395069599151611,36192,36192,4554,1.0,0.1022135466337204,1.0,0.76171875
4578,91.380859375,25.951824188232422,1746182674.7359183,0.44017356634140015,1854.773369424,7031808.0,91.380859375,0.0078125,-0.818415641784668,-0.818415641784668,25.951824188232422,7031808.0,1.7395069599151611,0.19331790506839752,0.1744791716337204,0.44017356634140015,0.76171875,4578,0.0078125,0.19331790506839752,1.7395069599151611,36376,36376,4577,1.0,0.1744791716337204,1.0,0.76171875
4611,91.380859375,27.41536521911621,1746182687.813448,0.46584224700927734,1867.850895668,7082496.0,91.380859375,0.0078125,-0.7023729085922241,-0.7023729085922241,27.41536521911621,7082496.0,1.7395069599151611,0.20156511664390564,0.171875,0.46584224700927734,0.76171875,4611,0.0078125,0.20156511664390564,1.7395069599151611,36640,36640,4610,1.0,0.171875,1.0,0.76171875
4616,91.380859375,25.190105438232422,1746182689.796574,0.30874040722846985,1869.834016001,7090176.0,91.380859375,0.0078125,-0.697013258934021,-0.697013258934021,25.190105438232422,7090176.0,1.7395069599151611,0.2049558162689209,0.0709635466337204,0.30874040722846985,0.76171875,4616,0.0078125,0.2049558162689209,1.7395069599151611,36680,36680,4615,1.0,0.0709635466337204,1.0,0.76171875
4618,91.380859375,26.104167938232422,1746182690.5927415,0.40194082260131836,1870.630183334,7093248.0,91.380859375,0.0078125,-0.770513117313385,-0.770513117313385,26.104167938232422,7093248.0,1.7395069599151611,0.23609255254268646,0.1419270932674408,0.40194082260131836,0.76171875,4618,0.0078125,0.23609255254268646,1.7395069599151611,36696,36696,4617,1.0,0.1419270932674408,1.0,0.76171875
4633,91.380859375,26.87109375,1746182696.5436711,0.39104676246643066,1876.581118104,7116288.0,91.380859375,0.00911458395421505,-0.6594403982162476,-0.6594403982162476,26.87109375,7116288.0,1.7395069599151611,0.18382513523101807,0.1217447966337204,0.39104676246643066,0.76171875,4633,0.00911458395421505,0.18382513523101807,1.7395069599151611,36816,36816,4632,1.0,0.1217447966337204,1.0,0.76171875
4635,91.380859375,26.78125,1746182697.3374996,0.37407636642456055,1877.375007784,7119360.0,91.380859375,0.0078125,-0.7419353127479553,-0.7419353127479553,26.78125,7119360.0,1.7395069599151611,0.17535440623760223,0.1145833358168602,0.37407636642456055,0.76171875,4635,0.0078125,0.17535440623760223,1.7395069599151611,36832,36832,4634,1.0,0.1145833358168602,1.0,0.76171875
4645,91.380859375,25.05208396911621,1746182701.302031,0.33616065979003906,1881.339493845,7134720.0,91.380859375,0.0078125,-0.6851497292518616,-0.6851497292518616,25.05208396911621,7134720.0,1.7395069599151611,0.2319050133228302,0.0924479216337204,0.33616065979003906,0.76171875,4645,0.0078125,0.2319050133228302,1.7395069599151611,36912,36912,4644,1.0,0.0924479216337204,1.0,0.76171875
4651,91.380859375,25.510417938232422,1746182703.6789794,0.4080980718135834,1883.716468992,7143936.0,91.380859375,0.0078125,-0.7428977489471436,-0.7428977489471436,25.510417938232422,7143936.0,1.7395069599151611,0.21555770933628082,0.1575520932674408,0.4080980718135834,0.76171875,4651,0.0078125,0.21555770933628082,1.7395069599151611,36960,36960,4650,1.0,0.1575520932674408,1.0,0.76171875
4654,91.380859375,25.647136688232422,1746182704.8674605,0.3572443425655365,1884.904923758,7148544.0,91.380859375,0.0078125,-0.6920767426490784,-0.6920767426490784,25.647136688232422,7148544.0,1.7395069599151611,0.18258720636367798,0.119140625,0.3572443425655365,0.76171875,4654,0.0078125,0.18258720636367798,1.7395069599151611,36984,36984,4653,1.0,0.119140625,1.0,0.76171875
4659,91.380859375,25.77734375,1746182706.848352,0.40403538942337036,1886.885794773,7156224.0,91.380859375,0.008463541977107525,-0.6963671445846558,-0.6963671445846558,25.77734375,7156224.0,1.7395069599151611,0.18805786967277527,0.1432291716337204,0.40403538942337036,0.76171875,4659,0.008463541977107525,0.18805786967277527,1.7395069599151611,37024,37024,4658,1.0,0.1432291716337204,1.0,0.76171875
4682,91.380859375,24.421875,1746182715.9636722,0.3494352698326111,1896.001137905,7191552.0,91.380859375,0.0078125,-0.7262953519821167,-0.7262953519821167,24.421875,7191552.0,1.7395069599151611,0.18878403306007385,0.1106770858168602,0.3494352698326111,0.76171875,4682,0.0078125,0.18878403306007385,1.7395069599151611,37208,37208,4681,1.0,0.1106770858168602,1.0,0.76171875
4691,91.380859375,25.25520896911621,1746182719.5288954,0.4034639298915863,1899.566340088,7205376.0,91.380859375,0.0078125,-0.8382329940795898,-0.8382329940795898,25.25520896911621,7205376.0,1.7395069599151611,0.2650085687637329,0.1471354216337204,0.4034639298915863,0.76171875,4691,0.0078125,0.2650085687637329,1.7395069599151611,37280,37280,4690,1.0,0.1471354216337204,1.0,0.76171875
4705,91.380859375,26.334636688232422,1746182725.0787382,0.2564893960952759,1905.116198735,7226880.0,91.380859375,0.0078125,-0.7415268421173096,-0.7415268421173096,26.334636688232422,7226880.0,1.7395069599151611,0.3065524697303772,0.02278645895421505,0.2564893960952759,0.76171875,4705,0.0078125,0.3065524697303772,1.7395069599151611,37392,37392,4704,1.0,0.02278645895421505,1.0,0.76171875
4709,91.380859375,24.59114646911621,1746182726.6644945,0.33878764510154724,1906.70195237,7233024.0,91.380859375,0.0078125,-0.8098692893981934,-0.8098692893981934,24.59114646911621,7233024.0,1.7395069599151611,0.26587316393852234,0.1015625,0.33878764510154724,0.76171875,4709,0.0078125,0.26587316393852234,1.7395069599151611,37424,37424,4708,1.0,0.1015625,1.0,0.76171875
4717,91.380859375,28.484375,1746182729.8348594,0.474445104598999,1909.872317794,7245312.0,91.380859375,0.0078125,-0.7083743214607239,-0.7083743214607239,28.484375,7245312.0,1.7395069599151611,0.17204999923706055,0.1705729216337204,0.474445104598999,0.76171875,4717,0.0078125,0.17204999923706055,1.7395069599151611,37488,37488,4716,1.0,0.1705729216337204,1.0,0.76171875
4732,91.380859375,27.28255271911621,1746182735.7812777,0.3753294348716736,1915.818710471,7268352.0,91.380859375,0.0078125,-0.7883670330047607,-0.7883670330047607,27.28255271911621,7268352.0,1.7395069599151611,0.1699596345424652,0.10546875,0.3753294348716736,0.76171875,4732,0.0078125,0.1699596345424652,1.7395069599151611,37608,37608,4731,1.0,0.10546875,1.0,0.76171875
4737,91.380859375,24.80859375,1746182737.761964,0.3047446608543396,1917.799432124,7276032.0,91.380859375,0.0078125,-0.7290087938308716,-0.7290087938308716,24.80859375,7276032.0,1.7395069599151611,0.19834956526756287,0.0872395858168602,0.3047446608543396,0.76171875,4737,0.0078125,0.19834956526756287,1.7395069599151611,37648,37648,4736,1.0,0.0872395858168602,1.0,0.76171875
4738,91.380859375,25.84114646911621,1746182738.158121,0.3539038598537445,1918.195571614,7277568.0,91.380859375,0.0078125,-0.6982647180557251,-0.6982647180557251,25.84114646911621,7277568.0,1.7395069599151611,0.2158716917037964,0.1028645858168602,0.3539038598537445,0.76171875,4738,0.0078125,0.2158716917037964,1.7395069599151611,37656,37656,4737,1.0,0.1028645858168602,1.0,0.76171875
4740,91.380859375,25.37239646911621,1746182738.9505455,0.3989124298095703,1918.987988574,7280640.0,91.380859375,0.0078125,-0.6990656852722168,-0.6990656852722168,25.37239646911621,7280640.0,1.7395069599151611,0.24291425943374634,0.1451822966337204,0.3989124298095703,0.76171875,4740,0.0078125,0.24291425943374634,1.7395069599151611,37672,37672,4739,1.0,0.1451822966337204,1.0,0.76171875
4749,91.380859375,24.904949188232422,1746182742.54316,0.3947587013244629,1922.580614957,7294464.0,91.380859375,0.0078125,-0.6919369697570801,-0.6919369697570801,24.904949188232422,7294464.0,1.7395069599151611,0.21836340427398682,0.1432291716337204,0.3947587013244629,0.76171875,4749,0.0078125,0.21836340427398682,1.7395069599151611,37744,37744,4748,1.0,0.1432291716337204,1.0,0.76171875
4751,91.380859375,26.140625,1746182743.335294,0.35857534408569336,1923.372738142,7297536.0,91.380859375,0.0078125,-0.7412585616111755,-0.7412585616111755,26.140625,7297536.0,1.7395069599151611,0.22088086605072021,0.1126302108168602,0.35857534408569336,0.76171875,4751,0.0078125,0.22088086605072021,1.7395069599151611,37760,37760,4750,1.0,0.1126302108168602,1.0,0.76171875
4753,91.380859375,28.31380271911621,1746182744.1275795,0.3945040702819824,1924.165022181,7300608.0,91.380859375,0.008463541977107525,-0.6375699639320374,-0.6375699639320374,28.31380271911621,7300608.0,1.7395069599151611,0.18728095293045044,0.1106770858168602,0.3945040702819824,0.76171875,4753,0.008463541977107525,0.18728095293045044,1.7395069599151611,37776,37776,4752,1.0,0.1106770858168602,1.0,0.76171875
4758,91.380859375,25.32942771911621,1746182746.108724,0.3515195846557617,1926.146160622,7308288.0,91.380859375,0.008463541977107525,-0.7764444351196289,-0.7764444351196289,25.32942771911621,7308288.0,1.7395069599151611,0.20508959889411926,0.1080729216337204,0.3515195846557617,0.76171875,4758,0.008463541977107525,0.20508959889411926,1.7395069599151611,37816,37816,4757,1.0,0.1080729216337204,1.0,0.76171875
4769,91.380859375,25.35546875,1746182750.469479,0.43348056077957153,1930.506922514,7325184.0,91.380859375,0.0078125,-0.7975583672523499,-0.7975583672523499,25.35546875,7325184.0,1.7395069599151611,0.26261112093925476,0.1829427182674408,0.43348056077957153,0.76171875,4769,0.0078125,0.26261112093925476,1.7395069599151611,37904,37904,4768,1.0,0.1829427182674408,1.0,0.76171875
4782,91.380859375,26.07552146911621,1746182755.6206734,0.3628118932247162,1935.658136444,7345152.0,91.380859375,0.008463541977107525,-0.7033707499504089,-0.7033707499504089,26.07552146911621,7345152.0,1.7395069599151611,0.19905385375022888,0.1171875,0.3628118932247162,0.76171875,4782,0.008463541977107525,0.19905385375022888,1.7395069599151611,38008,38008,4781,1.0,0.1171875,1.0,0.76171875
4820,91.380859375,24.83984375,1746182770.6824584,0.26639002561569214,1950.719919721,7403520.0,91.380859375,0.0078125,-0.6947380304336548,-0.6947380304336548,24.83984375,7403520.0,1.7395069599151611,0.1830395758152008,0.044921875,0.26639002561569214,0.76171875,4820,0.0078125,0.1830395758152008,1.7395069599151611,38312,38312,4819,1.0,0.044921875,1.0,0.76171875
