returned_episode_lengths,returned_episode,_timestamp,update_steps,loss,grad_steps,test_returned_episode_lengths,test_returned_episode_returns,qvals,_runtime,test_returned_episode,returned_won_episode,_step,test_returned_won_episode,env_step,returned_episode_returns
28.390625,0.0078125,1746168070.30771,3396,0.10007714480161667,26920,79.08637237548828,1.7725086212158203,-0.2130546271800995,1401.861736619,1.0,0.1998697966337204,3395,0.7888675928115845,5216256.0,0.5328314304351807
30.16015625,0.0078125,1746168072.7209482,3402,0.08445319533348083,26968,79.08637237548828,1.7725086212158203,-0.15865272283554077,1404.274991863,1.0,0.349609375,3401,0.7888675928115845,5225472.0,0.7463037967681885
28.861980438232422,0.0078125,1746168073.9277604,3405,0.09922561049461365,26992,79.08637237548828,1.7725086212158203,-0.16868868470191956,1405.481777358,1.0,0.3111979365348816,3404,0.7888675928115845,5230080.0,0.6697231531143188
30.033855438232422,0.0078125,1746168075.9393783,3410,0.10793958604335785,27032,79.08637237548828,1.7725086212158203,-0.12388566881418228,1407.493407522,1.0,0.3834635615348816,3409,0.7888675928115845,5237760.0,0.8021892309188843
29.33203125,0.008463541977107525,1746168092.057562,3450,0.11049363017082214,27352,79.08637237548828,1.7725086212158203,-0.1761564463376999,1423.61159184,1.0,0.3072916865348816,3449,0.7888675928115845,5299200.0,0.6832499504089355
29.56380271911621,0.0078125,1746168100.9108305,3472,0.09728194773197174,27528,79.08637237548828,1.7725086212158203,-0.21810965240001678,1432.464897224,1.0,0.2272135466337204,3471,0.7888675928115845,5332992.0,0.5780187845230103
31.484375,0.009765625,1746168104.1291664,3480,0.1017882227897644,27592,79.08637237548828,1.7725086212158203,-0.2393541932106018,1435.683328964,1.0,0.359375,3479,0.7888675928115845,5345280.0,0.8032517433166504
29.768230438232422,0.008463541977107525,1746168109.3661807,3493,0.13944214582443237,27696,79.08637237548828,1.7725086212158203,-0.2249203324317932,1440.920262941,1.0,0.3190104365348816,3492,0.7888675928115845,5365248.0,0.7047429084777832
28.83724021911621,0.0078125,1746168112.5857341,3501,0.11768481135368347,27760,79.08637237548828,1.7725086212158203,-0.19970956444740295,1444.139760084,1.0,0.3235677182674408,3500,0.7888675928115845,5377536.0,0.6976786851882935
28.166667938232422,0.0078125,1746168124.2560654,3530,0.12221300601959229,27992,79.08637237548828,1.7725086212158203,-0.09338174015283585,1455.810116825,1.0,0.2434895932674408,3529,0.7888675928115845,5422080.0,0.5908483266830444
28.53515625,0.0078125,1746168134.3181112,3555,0.159537211060524,28192,79.08637237548828,1.7725086212158203,-0.22082848846912384,1465.872134041,1.0,0.248046875,3554,0.7888675928115845,5460480.0,0.5868668556213379
30.62109375,0.0078125,1746168139.5488935,3568,0.126284658908844,28296,79.08637237548828,1.7725086212158203,-0.21078117191791534,1471.102932271,1.0,0.33203125,3567,0.7888675928115845,5480448.0,0.7426117658615112
29.859375,0.0078125,1746168144.4772778,3580,0.13804158568382263,28392,76.91132354736328,1.8504060506820679,-0.2115277647972107,1476.031292917,1.0,0.353515625,3579,0.8603773713111877,5498880.0,0.7297821044921875
