update_steps,test_returned_episode_lengths,returned_episode_lengths,_timestamp,returned_episode_returns,_runtime,env_step,returned_episode,qvals,test_returned_episode_returns,loss,returned_won_episode,test_returned_won_episode,grad_steps,_step,test_returned_episode
809,52.84059524536133,30.904949188232422,1746181179.1951208,0.14290982484817505,359.23256925,1242624.0,0.01497395895421505,-0.12957480549812317,0.16403132677078247,0.11220549046993256,0.0,0.0,6224,808,1.0
810,52.84059524536133,31.24349021911621,1746181179.5914168,0.12850704789161682,359.628865956,1244160.0,0.014322916977107525,-0.09086969494819641,0.16403132677078247,0.10364891588687897,0.0,0.0,6232,809,1.0
818,52.84059524536133,31.158855438232422,1746181182.764186,0.13914963603019714,362.801660967,1256448.0,0.015625,-0.07900405675172806,0.16403132677078247,0.0819535106420517,0.0,0.0,6296,817,1.0
822,52.84059524536133,30.787761688232422,1746181184.349527,0.14786255359649658,364.386991072,1262592.0,0.015625,-0.10535988211631775,0.16403132677078247,0.13743872940540314,0.0,0.0,6328,821,1.0
835,52.84059524536133,30.68099021911621,1746181189.5022798,0.09382059425115585,369.539738612,1282560.0,0.01497395895421505,-0.0928698182106018,0.16403132677078247,0.1379806250333786,0.0,0.0,6432,834,1.0
842,52.84059524536133,32.02994918823242,1746181192.2813458,0.17740564048290253,372.318832529,1293312.0,0.013671875,-0.14656369388103485,0.16403132677078247,0.2224031537771225,0.0,0.0,6488,841,1.0
845,52.84059524536133,32.14323043823242,1746181193.4923115,0.15964916348457336,373.529783433,1297920.0,0.01106770895421505,-0.17231237888336182,0.16403132677078247,0.1069791316986084,0.0,0.0,6512,844,1.0
864,52.84059524536133,31.643230438232422,1746181201.0233884,0.16035044193267822,381.060823336,1327104.0,0.01171875,-0.0587141290307045,0.16403132677078247,0.10678169131278992,0.0,0.0,6664,863,1.0
873,52.84059524536133,31.471355438232422,1746181204.5907598,0.18485546112060547,384.628264376,1340928.0,0.013671875,-0.09467318654060364,0.16403132677078247,0.06808176636695862,0.0,0.0,6736,872,1.0
912,52.84059524536133,31.34375,1746181220.0488493,0.19408449530601501,400.086295026,1400832.0,0.014322916977107525,-0.24189797043800354,0.16403132677078247,0.05670185014605522,0.0,0.0,7048,911,1.0
923,52.84059524536133,30.359375,1746181224.4094403,0.19828979671001434,404.446888584,1417728.0,0.01302083395421505,-0.2440260350704193,0.16403132677078247,0.08498664945363998,0.0,0.0,7136,922,1.0
924,52.84059524536133,30.6875,1746181224.8058286,0.18787448108196259,404.843283736,1419264.0,0.01171875,-0.2504498064517975,0.16403132677078247,0.05817481502890587,0.0,0.0,7144,923,1.0
929,52.84059524536133,31.63802146911621,1746181226.7883215,0.19336119294166565,406.825783626,1426944.0,0.01497395895421505,-0.24160057306289673,0.16403132677078247,0.04541482776403427,0.0,0.0,7184,928,1.0
