returned_episode_returns,_timestamp,returned_episode_lengths,test_returned_episode_lengths,env_step,test_returned_episode,loss,_step,qvals,test_returned_episode_returns,returned_won_episode,_runtime,update_steps,returned_episode,test_returned_won_episode,grad_steps
0.6083215475082397,1746175524.4989736,14.259115219116211,16.504180908203125,1534464.0,1.0,0.1497088223695755,998,1.1383440494537354,0.7646614909172058,0.02734375186264515,493.009966012,999,0.0579427108168602,0.044780146330595016,7744
0.6872988939285278,1746175540.9403722,15.462891578674316,16.504180908203125,1589760.0,1.0,0.2161598801612854,1034,1.2535467147827148,0.7646614909172058,0.0416666679084301,509.451346711,1035,0.0520833358168602,0.044780146330595016,8032
0.6771900057792664,1746175564.6905107,14.970704078674316,16.504180908203125,1669632.0,1.0,0.36292481422424316,1086,1.1889528036117554,0.7646614909172058,0.0390625037252903,533.201502255,1087,0.0540364608168602,0.044780146330595016,8448
0.6524859666824341,1746175565.1472538,15.124349594116211,16.504180908203125,1671168.0,1.0,0.3384164869785309,1087,1.1932142972946167,0.7646614909172058,0.02864583395421505,533.658248284,1088,0.0546875037252903,0.044780146330595016,8456
0.6269413828849792,1746175566.0614235,15.071615219116211,16.504180908203125,1674240.0,1.0,0.23999446630477905,1089,1.1936595439910889,0.7646614909172058,0.02083333395421505,534.572618691,1090,0.0546875037252903,0.044780146330595016,8472
0.6741596460342407,1746175583.4128501,14.671224594116211,16.504180908203125,1732608.0,1.0,0.29873842000961304,1127,0.9586624503135681,0.7646614909172058,0.0416666679084301,551.923857553,1128,0.0579427108168602,0.044780146330595016,8776
0.651219367980957,1746175594.8299396,14.450521469116211,16.504180908203125,1771008.0,1.0,0.4033811688423157,1152,0.9725245833396912,0.7646614909172058,0.02343750186264515,563.34093421,1153,0.0566406287252903,0.044780146330595016,8976
0.6622042059898376,1746175598.4856029,14.469401359558105,16.504180908203125,1783296.0,1.0,0.4025009274482727,1160,1.111440896987915,0.7646614909172058,0.0397135429084301,566.996620526,1161,0.0553385429084301,0.044780146330595016,9040
0.6736270189285278,1746175601.680434,14.965495109558105,16.504180908203125,1794048.0,1.0,0.38437265157699585,1167,0.9655236601829529,0.7646614909172058,0.0345052108168602,570.19143498,1168,0.0559895858168602,0.044780146330595016,9096
0.6534684300422668,1746175608.0749302,15.100260734558105,16.504180908203125,1815552.0,1.0,0.6673910021781921,1181,1.0878182649612427,0.7646614909172058,0.02148437686264515,576.585950408,1182,0.0540364608168602,0.044780146330595016,9208
0.7214371562004089,1746175611.2718868,15.014974594116211,16.504180908203125,1826304.0,1.0,0.63189697265625,1188,1.0540845394134521,0.7646614909172058,0.0716145858168602,579.782916937,1189,0.0553385429084301,0.044780146330595016,9264
0.6478220820426941,1746175614.0115354,14.634766578674316,16.504180908203125,1835520.0,1.0,0.7279844880104065,1194,1.100020170211792,0.7646614909172058,0.02473958395421505,582.522529849,1195,0.0553385429084301,0.044780146330595016,9312
0.6513258814811707,1746175619.0427806,14.602213859558105,16.504180908203125,1852416.0,1.0,0.6780047416687012,1205,1.1023703813552856,0.7646614909172058,0.02148437686264515,587.553769682,1206,0.0566406287252903,0.044780146330595016,9400
0.6457151174545288,1746175625.4378374,14.570963859558105,16.504180908203125,1873920.0,1.0,0.4962555468082428,1219,1.160163164138794,0.7646614909172058,0.02929687686264515,593.948827864,1220,0.0553385429084301,0.044780146330595016,9512
0.6053504347801208,1746175633.2065225,15.128255844116211,16.504180908203125,1900032.0,1.0,0.4580531120300293,1236,1.045050859451294,0.7646614909172058,0.0319010429084301,601.717517838,1237,0.0514322929084301,0.044780146330595016,9648
0.6068300604820251,1746175635.489006,15.019532203674316,16.504180908203125,1907712.0,1.0,0.4276939034461975,1241,1.027714490890503,0.7646614909172058,0.011718750931322575,604.000020516,1242,0.0540364608168602,0.044780146330595016,9688
0.628255307674408,1746175640.5118678,14.435547828674316,16.504180908203125,1924608.0,1.0,0.4573631286621094,1252,1.1000090837478638,0.7646614909172058,0.01888020895421505,609.022877713,1253,0.0572916679084301,0.044780146330595016,9776
0.6644176840782166,1746175645.0855062,15.311199188232422,16.504180908203125,1939968.0,1.0,0.5326579809188843,1262,1.0619568824768066,0.7646614909172058,0.0338541679084301,613.596519995,1263,0.0533854179084301,0.044780146330595016,9856
0.6150805354118347,1746175647.846306,14.731120109558105,16.504180908203125,1949184.0,1.0,0.559822678565979,1268,1.0945305824279785,0.7646614909172058,0.0032552084885537624,616.357303532,1269,0.0553385429084301,0.044780146330595016,9904
0.6663590669631958,1746175682.2271225,15.311849594116211,17.965253829956055,2064384.0,1.0,0.3802911043167114,1343,0.9881126880645752,0.8542671203613281,0.0377604179084301,650.738131767,1344,0.0520833358168602,0.08833922445774078,10504
0.6611742973327637,1746175686.3366654,15.408855438232422,17.965253829956055,2078208.0,1.0,0.46480482816696167,1352,1.1003443002700806,0.8542671203613281,0.03515625,654.84766539,1353,0.0520833358168602,0.08833922445774078,10576
0.7295100092887878,1746175703.6900046,15.952474594116211,17.965253829956055,2136576.0,1.0,0.25113755464553833,1390,1.1003175973892212,0.8542671203613281,0.0768229216337204,672.200999248,1391,0.0494791679084301,0.08833922445774078,10880
0.6462477445602417,1746175705.5169218,15.135416984558105,17.965253829956055,2142720.0,1.0,0.30478155612945557,1394,1.050990343093872,0.8542671203613281,0.0358072929084301,674.027939551,1395,0.0533854179084301,0.08833922445774078,10912
0.611304521560669,1746175709.1711848,14.582682609558105,17.965253829956055,2155008.0,1.0,0.349702388048172,1402,1.0344624519348145,0.8542671203613281,0.0,677.682195014,1403,0.0546875037252903,0.08833922445774078,10976
0.6077653169631958,1746175717.851121,14.375651359558105,17.965253829956055,2184192.0,1.0,0.43597322702407837,1421,0.9919367432594299,0.8542671203613281,0.0,686.362139475,1422,0.0520833358168602,0.08833922445774078,11128
0.6726208329200745,1746175726.0686378,14.952474594116211,17.965253829956055,2211840.0,1.0,0.4928470849990845,1439,0.8094815015792847,0.8542671203613281,0.0442708358168602,694.579624431,1440,0.0540364608168602,0.08833922445774078,11272
0.6494200825691223,1746175732.4629233,14.645833969116211,17.965253829956055,2233344.0,1.0,0.5706098079681396,1453,0.8016798496246338,0.8542671203613281,0.0305989608168602,700.973949455,1454,0.0572916679084301,0.08833922445774078,11384
0.6728812456130981,1746175737.0285025,14.723307609558105,17.965253829956055,2248704.0,1.0,0.45147016644477844,1463,0.8253493309020996,0.8542671203613281,0.0384114608168602,705.539499972,1464,0.0559895858168602,0.08833922445774078,11464
0.6815816164016724,1746175739.7699857,14.531250953674316,17.965253829956055,2257920.0,1.0,0.4267815351486206,1469,0.8503106832504272,0.8542671203613281,0.0423177108168602,708.280992851,1470,0.0553385429084301,0.08833922445774078,11512
