qvals,returned_episode_returns,_timestamp,test_returned_episode_returns,loss,_step,update_steps,test_returned_episode,grad_steps,test_returned_won_episode,env_step,test_returned_episode_lengths,returned_episode_lengths,_runtime,returned_won_episode,returned_episode
0.40503525733947754,0.19033178687095642,1746166229.8997734,0.6772686243057251,0.08635258674621582,453,454,1.0,3384,0.0,697344.0,62.4501838684082,31.63671875,230.056099471,0.0,0.014322916977107525
0.4016211926937103,0.18933121860027313,1746166243.118582,0.6772686243057251,0.12225764989852905,486,487,1.0,3648,0.0,748032.0,62.4501838684082,31.70703125,243.274970642,0.0,0.015625
0.37245938181877136,0.1689005345106125,1746166253.9600644,0.6772686243057251,0.14722521603107452,513,514,1.0,3864,0.0,789504.0,62.4501838684082,31.98958396911621,254.116562621,0.0,0.015625
0.2986406683921814,0.09080346673727036,1746166282.1386356,0.6772686243057251,0.08535429835319519,583,584,1.0,4424,0.0,897024.0,62.4501838684082,31.93359375,282.29509601,0.0,0.01497395895421505
0.29331037402153015,0.12729860842227936,1746166282.9419546,0.6772686243057251,0.10101671516895294,585,586,1.0,4440,0.0,900096.0,62.4501838684082,31.873699188232422,283.098391485,0.0,0.01497395895421505
0.29103249311447144,0.10268492996692657,1746166284.1566932,0.6772686243057251,0.11718445271253586,588,589,1.0,4464,0.0,904704.0,62.4501838684082,32.265625,284.313067714,0.0,0.013671875
0.3069630265235901,0.07765692472457886,1746166285.7531455,0.6772686243057251,0.09748867899179459,592,593,1.0,4496,0.0,910848.0,62.4501838684082,32.188804626464844,285.909475549,0.0,0.01497395895421505
0.2980891466140747,0.06389180570840836,1746166289.370215,0.6772686243057251,0.4371703267097473,601,602,1.0,4568,0.0,924672.0,62.4501838684082,30.4765625,289.52698093,0.0,0.015625
0.22608749568462372,0.2131178081035614,1746166291.7999356,0.6772686243057251,0.135017529129982,607,608,1.0,4616,0.0,933888.0,62.4501838684082,32.18619918823242,291.956540266,0.0,0.012369791977107525
0.23449726402759552,0.1595800369977951,1746166294.2480774,0.6772686243057251,0.11793634295463562,613,614,1.0,4664,0.0,943104.0,62.4501838684082,31.32942771911621,294.404452646,0.0,0.013671875
0.27576714754104614,0.14102348685264587,1746166295.4461803,0.6772686243057251,0.0933309942483902,616,617,1.0,4688,0.0,947712.0,62.4501838684082,32.27734375,295.602508129,0.0,0.015625
0.1832839995622635,0.12277108430862427,1746166311.6034107,0.13973897695541382,0.11623548716306686,656,657,1.0,5008,0.0,1009152.0,55.12980651855469,30.60286521911621,311.760398843,0.0,0.01171875
0.17745353281497955,0.16732744872570038,1746166312.4012346,0.13973897695541382,0.166749507188797,658,659,1.0,5024,0.0,1012224.0,55.12980651855469,31.1640625,312.557587337,0.0,0.012369791977107525
0.186616912484169,0.07478780299425125,1746166313.209343,0.13973897695541382,0.07796390354633331,660,661,1.0,5040,0.0,1015296.0,55.12980651855469,29.349609375,313.365807497,0.0,0.0162760429084301
0.10538893193006516,0.15401455760002136,1746166325.6829617,0.13973897695541382,0.06171580031514168,691,692,1.0,5288,0.0,1062912.0,55.12980651855469,32.25651168823242,325.839309223,0.0,0.01497395895421505
0.051594655960798264,0.2407202422618866,1746166350.2912512,0.13973897695541382,0.43844640254974365,752,753,1.0,5776,0.0,1156608.0,55.12980651855469,31.859375,350.447569718,0.0,0.01497395895421505
0.01301247626543045,0.13288459181785583,1746166351.0879898,0.13973897695541382,0.12876617908477783,754,755,1.0,5792,0.0,1159680.0,55.12980651855469,30.30859375,351.244318407,0.0,0.01692708395421505
0.028472082689404488,0.27534201741218567,1746166353.476962,0.13973897695541382,0.08484072238206863,760,761,1.0,5840,0.0,1168896.0,55.12980651855469,32.18359375,353.633329098,0.0,0.01497395895421505
0.03878010809421539,0.20385333895683289,1746166365.1517935,0.13973897695541382,0.1412847489118576,789,790,1.0,6072,0.0,1213440.0,55.12980651855469,31.666667938232422,365.308177313,0.0,0.01497395895421505
0.01511162519454956,0.2829258441925049,1746166368.7434762,0.13973897695541382,0.05924612283706665,798,799,1.0,6144,0.0,1227264.0,55.12980651855469,32.33984375,368.900022427,0.0,0.014322916977107525
0.03567411005496979,0.26977965235710144,1746166370.3717175,0.13973897695541382,0.04700464755296707,802,803,1.0,6176,0.0,1233408.0,55.12980651855469,32.21875,370.528065353,0.0,0.014322916977107525
0.010344264097511768,0.2699955701828003,1746166372.800996,0.13973897695541382,0.0711342841386795,808,809,1.0,6224,0.0,1242624.0,55.12980651855469,31.82421875,372.957389217,0.0,0.01497395895421505
0.016766812652349472,0.23320141434669495,1746166373.2049289,0.13973897695541382,0.07813264429569244,809,810,1.0,6232,0.0,1244160.0,55.12980651855469,31.84505271911621,373.361379192,0.0,0.014322916977107525
0.054813869297504425,0.2462417334318161,1746166376.4605725,0.13973897695541382,0.058734748512506485,817,818,1.0,6296,0.0,1256448.0,55.12980651855469,32.35416793823242,376.617130928,0.0,0.01497395895421505
0.04727945849299431,0.24572333693504333,1746166378.0635056,0.13973897695541382,0.05715830624103546,821,822,1.0,6328,0.0,1262592.0,55.12980651855469,32.153648376464844,378.219978269,0.0,0.01497395895421505
0.06599665433168411,0.25033000111579895,1746166383.299771,0.13973897695541382,0.0607973076403141,834,835,1.0,6432,0.0,1282560.0,55.12980651855469,32.1953125,383.45632936,0.0,0.014322916977107525
0.053722500801086426,0.2423921823501587,1746166386.1320407,0.13973897695541382,0.0477667860686779,841,842,1.0,6488,0.0,1293312.0,55.12980651855469,32.171875,386.288337971,0.0,0.014322916977107525
0.02980729192495346,0.26475751399993896,1746166387.3622084,0.13973897695541382,0.10441562533378601,844,845,1.0,6512,0.0,1297920.0,55.12980651855469,32.3828125,387.518563708,0.0,0.01497395895421505
0.006767919287085533,0.29297319054603577,1746166395.0011218,0.13973897695541382,0.046648889780044556,863,864,1.0,6664,0.0,1327104.0,55.12980651855469,32.27994918823242,395.157759761,0.0,0.013671875
0.01795446127653122,0.2176477015018463,1746166398.6439798,0.13973897695541382,0.05247020721435547,872,873,1.0,6736,0.0,1340928.0,55.12980651855469,31.17708396911621,398.800493589,0.0,0.014322916977107525
-0.08499562740325928,0.3490355610847473,1746166414.383026,0.13973897695541382,0.03885113075375557,911,912,1.0,7048,0.0,1400832.0,55.12980651855469,31.951824188232422,414.539535527,0.0,0.014322916977107525
-0.1019880473613739,0.33398908376693726,1746166418.8183634,0.13973897695541382,0.037338122725486755,922,923,1.0,7136,0.0,1417728.0,55.12980651855469,32.1328125,418.974682063,0.0,0.015625
-0.10247936844825745,0.3412078320980072,1746166419.2176216,0.13973897695541382,0.040759600698947906,923,924,1.0,7144,0.0,1419264.0,55.12980651855469,31.9609375,419.373929094,0.0,0.014322916977107525
-0.10889391601085663,0.3600037097930908,1746166421.2127426,0.13973897695541382,0.038574762642383575,928,929,1.0,7184,0.0,1426944.0,55.12980651855469,32.15494918823242,421.369049258,0.0,0.01171875
-0.12126502394676208,0.3246369957923889,1746166425.6382208,0.13973897695541382,0.030362959951162338,939,940,1.0,7272,0.0,1443840.0,55.12980651855469,31.984375,425.794495876,0.0,0.013671875
-0.11334259808063507,0.3423898220062256,1746166428.4322255,0.13973897695541382,0.03618063032627106,946,947,1.0,7328,0.0,1454592.0,55.12980651855469,32.263023376464844,428.58857332,0.0,0.01302083395421505
-0.11488626897335052,0.33810847997665405,1746166430.441678,0.13973897695541382,0.037985652685165405,951,952,1.0,7368,0.0,1462272.0,55.12980651855469,32.169273376464844,430.597947262,0.0,0.01302083395421505
-0.12192954123020172,0.350030779838562,1746166431.639744,0.13973897695541382,0.03848635405302048,954,955,1.0,7392,0.0,1466880.0,55.12980651855469,32.265625,431.796041387,0.0,0.01497395895421505
-0.11418977379798889,0.30085358023643494,1746166433.2350302,0.13973897695541382,0.0426768995821476,958,959,1.0,7424,0.0,1473024.0,55.12980651855469,31.109375,433.391303765,0.0,0.013671875
-0.09273968636989594,0.36336368322372437,1746166440.163016,0.7260637879371643,0.04108636453747749,975,976,1.0,7560,0.010282776318490505,1499136.0,62.66452407836914,31.38020896911621,440.319355981,0.0,0.01302083395421505
-0.14222776889801025,0.2984544634819031,1746166442.9620411,0.7260637879371643,0.036746397614479065,982,983,1.0,7616,0.010282776318490505,1509888.0,62.66452407836914,31.3984375,443.118328535,0.0,0.012369791977107525
-0.13814964890480042,0.29749971628189087,1746166443.3586345,0.7260637879371643,0.030291812494397163,983,984,1.0,7624,0.010282776318490505,1511424.0,62.66452407836914,31.97005271911621,443.514904798,0.0,0.01497395895421505
-0.12254443019628525,0.3235659897327423,1746166444.9527855,0.7260637879371643,0.02678600139915943,987,988,1.0,7656,0.010282776318490505,1517568.0,62.66452407836914,31.764324188232422,445.109072533,0.0,0.010416666977107525
-0.13516157865524292,0.33822089433670044,1746166448.9688253,0.7260637879371643,0.024866536259651184,997,998,1.0,7736,0.010282776318490505,1532928.0,62.66452407836914,31.967449188232422,449.125066903,0.0,0.01497395895421505
-0.13537435233592987,0.32799118757247925,1746166449.7671304,0.7260637879371643,0.023899588733911514,999,1000,1.0,7752,0.010282776318490505,1536000.0,62.66452407836914,31.14583396911621,449.923458603,0.0,0.01497395895421505
-0.07307004928588867,0.34707018733024597,1746166460.9420273,0.7260637879371643,0.022643694654107094,1027,1028,1.0,7976,0.010282776318490505,1579008.0,62.66452407836914,31.22786521911621,461.098286181,0.0,0.014322916977107525
-0.08064214885234833,0.35860705375671387,1746166464.5305493,0.7260637879371643,0.022202055901288986,1036,1037,1.0,8048,0.010282776318490505,1592832.0,62.66452407836914,32.173179626464844,464.687399022,0.0,0.014322916977107525
-0.047995153814554214,0.38318294286727905,1746166476.9119873,0.7260637879371643,0.019782831892371178,1067,1068,1.0,8296,0.010282776318490505,1640448.0,62.66452407836914,32.08073043823242,477.068313973,0.0,0.01302083395421505
-0.04846157878637314,0.3793533742427826,1746166478.1058154,0.7260637879371643,0.019475415349006653,1070,1071,1.0,8320,0.010282776318490505,1645056.0,62.66452407836914,31.64192771911621,478.262091804,0.033203125,0.009765625
-0.03648729994893074,0.37937161326408386,1746166478.9024959,0.7260637879371643,0.023165076971054077,1072,1073,1.0,8336,0.010282776318490505,1648128.0,62.66452407836914,32.282554626464844,479.058717452,0.0,0.01106770895421505
-0.04562539607286453,0.35673055052757263,1746166481.301069,0.7260637879371643,0.021936051547527313,1078,1079,1.0,8384,0.010282776318490505,1657344.0,62.66452407836914,31.14453125,481.457413204,0.0,0.01302083395421505
-0.049079135060310364,0.3349303603172302,1746166489.6742027,0.7260637879371643,0.01939200609922409,1099,1100,1.0,8552,0.010282776318490505,1689600.0,62.66452407836914,31.647136688232422,489.830475091,0.0,0.012369791977107525
