returned_episode,test_returned_episode_returns,returned_episode_lengths,test_returned_episode_lengths,loss,returned_won_episode,test_returned_episode,update_steps,_timestamp,grad_steps,env_step,qvals,returned_episode_returns,test_returned_won_episode,_step,_runtime
0.01497395895421505,0.9282597899436951,27.602214813232422,49.758689880371094,0.4046468138694763,0.1725260466337204,1.0,1158,1746462689.8386545,9016,1778688.0,-0.03566325083374977,0.5912007689476013,0.1926514357328415,1157,591.021187433
0.014322916977107525,0.9282597899436951,28.36849021911621,49.758689880371094,0.701952338218689,0.1002604216337204,1.0,1163,1746462692.1479356,9056,1786368.0,-0.02276872843503952,0.5168243646621704,0.1926514357328415,1162,593.330487068
0.01692708395421505,0.9282597899436951,26.615236282348633,49.758689880371094,0.492853045463562,0.1002604216337204,1.0,1176,1746462698.1638238,9160,1806336.0,-0.009362507611513138,0.5001929998397827,0.1926514357328415,1175,599.346367383
0.0162760429084301,0.9282597899436951,27.822267532348633,49.758689880371094,0.7785633206367493,0.1451822966337204,1.0,1204,1746462711.1026163,9384,1849344.0,-0.01414868887513876,0.5924995541572571,0.1926514357328415,1203,612.285162519
0.01497395895421505,0.9282597899436951,27.95052146911621,49.758689880371094,0.75372314453125,0.1953125149011612,1.0,1212,1746462714.7992752,9448,1861632.0,-0.0055265892297029495,0.6284061670303345,0.1926514357328415,1211,615.98181366
0.0182291679084301,0.9282597899436951,28.31770896911621,49.758689880371094,0.8896743059158325,0.1816406399011612,1.0,1221,1746462718.9571507,9520,1875456.0,-0.012625427916646004,0.6891007423400879,0.1926514357328415,1220,620.139691799
0.015625,0.9282597899436951,30.039064407348633,49.758689880371094,0.799054741859436,0.1725260466337204,1.0,1227,1746462721.7361243,9568,1884672.0,-0.011917105875909328,0.6444345712661743,0.1926514357328415,1226,622.918651393
0.01692708395421505,0.9282597899436951,28.154949188232422,49.758689880371094,0.7659404873847961,0.1477864682674408,1.0,1232,1746462724.0455925,9608,1892352.0,0.00634005106985569,0.6156560778617859,0.1926514357328415,1231,625.228124676
0.0162760429084301,0.9282597899436951,29.77474021911621,49.758689880371094,0.9428331255912781,0.12890625,1.0,1255,1746462734.668058,9792,1927680.0,0.04825100302696228,0.5776466131210327,0.1926514357328415,1254,635.850584786
0.013671875931322575,0.9282597899436951,28.531251907348633,49.758689880371094,0.8922649621963501,0.1412760466337204,1.0,1266,1746462739.7664444,9880,1944576.0,0.015237158164381981,0.6072417497634888,0.1926514357328415,1265,640.948947271
0.014322916977107525,0.9282597899436951,27.994792938232422,49.758689880371094,0.9437878131866455,0.0716145858168602,1.0,1268,1746462740.6905062,9896,1947648.0,0.04068068042397499,0.4859302043914795,0.1926514357328415,1267,641.87300193
0.017578125,0.9282597899436951,27.171876907348633,49.758689880371094,1.061955451965332,0.1113281324505806,1.0,1281,1746462746.7003284,10000,1967616.0,0.007820231840014458,0.5545749068260193,0.1926514357328415,1280,647.882835602
0.0182291679084301,0.9282597899436951,27.664714813232422,49.758689880371094,0.8613959550857544,0.1796875149011612,1.0,1294,1746462752.715905,10104,1987584.0,0.01899675279855728,0.6314476132392883,0.1926514357328415,1293,653.898461967
0.01497395895421505,1.1387486457824707,29.115236282348633,48.41954040527344,1.0311319828033447,0.1985677182674408,1.0,1303,1746462756.9946532,10176,2001408.0,0.028408775106072426,0.680496335029602,0.3457854390144348,1302,658.177141536
0.017578125,1.1387486457824707,29.898439407348633,48.41954040527344,0.8511489629745483,0.2115885466337204,1.0,1313,1746462761.6166787,10256,2016768.0,0.01830757036805153,0.7198681235313416,0.3457854390144348,1312,662.799218747
0.01692708395421505,1.1387486457824707,29.772136688232422,48.41954040527344,0.8958202600479126,0.1796875149011612,1.0,1363,1746462784.7265363,10656,2093568.0,0.007504235953092575,0.6930678486824036,0.3457854390144348,1362,685.909057849
0.01692708395421505,1.1387486457824707,27.337892532348633,48.41954040527344,0.633323609828949,0.2610677182674408,1.0,1397,1746462800.4536,10928,2145792.0,0.015657911077141762,0.7228827476501465,0.3457854390144348,1396,701.636115236
