test_returned_episode_lengths,_runtime,_timestamp,env_step,qvals,returned_episode_lengths,returned_episode_returns,loss,test_returned_episode,update_steps,returned_episode,test_returned_won_episode,test_returned_episode_returns,grad_steps,returned_won_episode,_step
44.12992477416992,224.957660208,1746195288.3702292,975360.0,0.08417171239852905,31.9765625,0.15982551872730255,0.05944983661174774,1.0,635,0.010416666977107525,0.0,0.08540263026952744,4832,0.0,634
44.12992477416992,227.026353769,1746195290.4389205,986112.0,0.14996947348117828,31.86067771911621,0.18175606429576874,0.058093439787626266,1.0,642,0.013671875,0.0,0.08540263026952744,4888,0.0,641
44.12992477416992,227.320716234,1746195290.7332811,987648.0,0.1453716903924942,30.15494728088379,0.13962586224079132,0.05904752388596535,1.0,643,0.010416666977107525,0.0,0.08540263026952744,4896,0.0,642
57.18490219116211,233.582241919,1746195296.9948182,1019904.0,0.08827295899391174,32.15755081176758,0.17825953662395477,0.06092771142721176,1.0,664,0.014973958022892475,0.0,0.3056221604347229,5064,0.0,663
57.18490219116211,237.120901238,1746195300.5334768,1038336.0,0.1376018524169922,30.88150978088379,0.16020138561725616,0.05591907724738121,1.0,676,0.014322916977107525,0.0,0.3056221604347229,5160,0.0,675
57.18490219116211,252.192474622,1746195315.6049562,1116672.0,0.2749602198600769,32.04817581176758,0.20213192701339722,0.07114046066999435,1.0,727,0.013020833022892475,0.0,0.3056221604347229,5568,0.0,726
57.18490219116211,252.487796079,1746195315.9003634,1118208.0,0.28094208240509033,32.09765625,0.1975468546152115,0.07128778100013733,1.0,728,0.013020833022892475,0.0,0.3056221604347229,5576,0.0,727
57.18490219116211,261.349525189,1746195324.7620761,1164288.0,0.23845168948173523,31.84765625,0.21959461271762848,0.067050039768219,1.0,758,0.012369791977107525,0.0,0.3056221604347229,5816,0.0,757
57.18490219116211,263.120560837,1746195326.5331056,1173504.0,0.24144315719604492,31.55078125,0.254657119512558,0.07367800176143646,1.0,764,0.013671875,0.0,0.3056221604347229,5864,0.0,763
57.18490219116211,264.007455658,1746195327.4200015,1178112.0,0.2209775149822235,31.95052146911621,0.21804513037204742,0.08342032134532928,1.0,767,0.013020833022892475,0.0,0.3056221604347229,5888,0.0,766
57.18490219116211,279.08611411,1746195342.498694,1256448.0,0.1799161434173584,32.12760543823242,0.13955901563167572,0.053702302277088165,1.0,818,0.01171875,0.0,0.3056221604347229,6296,0.0,817
57.18490219116211,280.566082269,1746195343.97866,1264128.0,0.187312513589859,30.61067771911621,0.1523333340883255,0.05383998155593872,1.0,823,0.009114583022892475,0.0,0.3056221604347229,6336,0.0,822
57.18490219116211,288.835446757,1746195352.2479794,1307136.0,0.09815727919340134,30.88932228088379,0.18492446839809418,0.0464671328663826,1.0,851,0.011067708022892475,0.0,0.3056221604347229,6560,0.0,850
57.18490219116211,291.813070856,1746195355.2256262,1322496.0,0.05880315229296684,31.88150978088379,0.24446435272693634,0.031359244138002396,1.0,861,0.01171875,0.0,0.3056221604347229,6640,0.0,860
57.18490219116211,292.402731481,1746195355.8152778,1325568.0,0.05406749248504639,30.09765625,0.22439667582511902,0.03050294704735279,1.0,863,0.012369791977107525,0.0,0.3056221604347229,6656,0.0,862
57.18490219116211,294.764827465,1746195358.177382,1337856.0,0.06428925693035126,29.65625,0.21751995384693146,0.030584676191210747,1.0,871,0.013020833022892475,0.0,0.3056221604347229,6720,0.0,870
57.18490219116211,298.608999174,1746195362.0215635,1357824.0,-0.03447714447975159,30.75520896911621,0.2517855763435364,0.039311524480581284,1.0,884,0.015625,0.0,0.3056221604347229,6824,0.0,883
57.18490219116211,300.385483094,1746195363.7980335,1367040.0,-0.017163388431072235,32.203125,0.24248695373535156,0.02656082808971405,1.0,890,0.011067708022892475,0.0,0.3056221604347229,6872,0.0,889
57.18490219116211,300.680811989,1746195364.0933666,1368576.0,-0.026892052963376045,29.66015625,0.20844614505767822,0.025984331965446472,1.0,891,0.009114583022892475,0.0,0.3056221604347229,6880,0.0,890
57.18490219116211,301.565290532,1746195364.9778376,1373184.0,-0.025220833718776703,29.46875,0.20447219908237457,0.02622995525598526,1.0,894,0.011067708022892475,0.0,0.3056221604347229,6904,0.0,893
57.18490219116211,305.69973437,1746195369.1123238,1394688.0,-0.01926102116703987,32.09375,0.26773956418037415,0.023490481078624725,1.0,908,0.013020833022892475,0.0,0.3056221604347229,7016,0.0,907
57.18490219116211,309.240297539,1746195372.65286,1413120.0,-0.014898406341671944,29.19791603088379,0.19951213896274567,0.021871987730264664,1.0,920,0.010416666977107525,0.0,0.3056221604347229,7112,0.0,919
57.18490219116211,314.849720362,1746195378.2622826,1442304.0,-0.08629218488931656,30.22916603088379,0.24968136847019196,0.0274980328977108,1.0,939,0.009765625,0.0,0.3056221604347229,7264,0.0,938
57.18490219116211,316.324360787,1746195379.7368975,1449984.0,-0.06781384348869324,32.00390625,0.2798680365085602,0.019119907170534134,1.0,944,0.01171875,0.0,0.3056221604347229,7304,0.0,943
57.18490219116211,323.411361667,1746195386.8239229,1486848.0,-0.05499802902340889,29.58203125,0.23275084793567657,0.0182790569961071,1.0,968,0.010416666977107525,0.0,0.3056221604347229,7496,0.0,967
65.97030639648438,326.137303009,1746195389.5498545,1500672.0,-0.052524928003549576,29.36458396911621,0.2570529282093048,0.01828438974916935,0.9999999403953552,977,0.01171875,0.0,0.5606260895729065,7568,0.0,976
65.97030639648438,332.648645473,1746195396.0612357,1534464.0,-0.03645692765712738,30.30208396911621,0.26095137000083923,0.016387341544032097,0.9999999403953552,999,0.011067708022892475,0.0,0.5606260895729065,7744,0.0,998
65.97030639648438,334.421760867,1746195397.8343124,1543680.0,-0.026029186323285103,31.61197853088379,0.2866353690624237,0.016724582761526108,0.9999999403953552,1005,0.011067708022892475,0.0,0.5606260895729065,7792,0.0,1004
65.97030639648438,335.602667082,1746195399.0152464,1549824.0,-0.03528781980276108,31.31770896911621,0.28952252864837646,0.018194779753684998,0.9999999403953552,1009,0.011067708022892475,0.0,0.5606260895729065,7824,0.0,1008
65.97030639648438,339.156219346,1746195402.5687463,1568256.0,-0.0170694962143898,27.94661521911621,0.22658242285251617,0.014841407537460327,0.9999999403953552,1021,0.008463541977107525,0.0,0.5606260895729065,7920,0.0,1020
65.97030639648438,340.636088181,1746195404.0486395,1575936.0,-0.015352115966379642,29.07942771911621,0.2364799976348877,0.01559474691748619,0.9999999403953552,1026,0.009765625,0.0,0.5606260895729065,7960,0.0,1025
65.97030639648438,350.400385221,1746195413.8129337,1626624.0,0.035697679966688156,28.49609375,0.2583584785461426,0.026913436129689217,0.9999999403953552,1059,0.013671875,0.0,0.5606260895729065,8224,0.0,1058
65.97030639648438,352.465527319,1746195415.8780808,1637376.0,0.029063057154417038,31.37109375,0.2921353876590729,0.012912953272461891,0.9999999403953552,1066,0.011067708022892475,0.0,0.5606260895729065,8280,0.0,1065
65.97030639648438,353.056141538,1746195416.4686992,1640448.0,0.03146345913410187,29.72916603088379,0.26877427101135254,0.012819984927773476,0.9999999403953552,1068,0.009765625,0.0,0.5606260895729065,8296,0.0,1067
65.97030639648438,357.192920687,1746195420.605471,1661952.0,0.03875160217285156,30.31770896911621,0.2769660949707031,0.012433895841240883,0.9999999403953552,1082,0.009765625,0.0,0.5606260895729065,8408,0.0,1081
65.97030639648438,361.034774964,1746195424.447316,1681920.0,0.015366241335868835,29.50650978088379,0.2556571066379547,0.01225029956549406,0.9999999403953552,1095,0.009765625,0.0,0.5606260895729065,8512,0.0,1094
65.97030639648438,373.751208164,1746195437.1637535,1747968.0,-0.05600458383560181,30.19661521911621,0.27776041626930237,0.010917388834059238,0.9999999403953552,1138,0.0078125,0.0,0.5606260895729065,8856,0.0,1137
65.97030639648438,376.413860172,1746195439.8264012,1761792.0,-0.04389327019453049,29.58333396911621,0.2722221910953522,0.011887386441230774,0.9999999403953552,1147,0.011067708022892475,0.0,0.5606260895729065,8928,0.0,1146
65.97030639648438,382.03928061,1746195445.451836,1790976.0,-0.04680432379245758,30.01302146911621,0.2853766977787018,0.010717283934354782,0.9999999403953552,1166,0.008463541977107525,0.0,0.5606260895729065,9080,0.0,1165
65.97030639648438,389.722116956,1746195453.1346757,1830912.0,-0.07422719150781631,28.57421875,0.27566227316856384,0.01114611979573965,0.9999999403953552,1192,0.0078125,0.0,0.5606260895729065,9288,0.0,1191
65.97030639648438,390.313799063,1746195453.7263489,1833984.0,-0.06847803294658661,29.06770896911621,0.27630898356437683,0.011408351361751556,0.9999999403953552,1194,0.008463541977107525,0.0,0.5606260895729065,9304,0.0,1193
65.97030639648438,395.630888576,1746195459.0434508,1861632.0,-0.06339029222726822,30.25650978088379,0.29118919372558594,0.014733864925801754,0.9999999403953552,1212,0.008463541977107525,0.0,0.5606260895729065,9448,0.0,1211
65.97030639648438,397.109657589,1746195460.5222096,1869312.0,-0.08713523298501968,29.06119728088379,0.270895779132843,0.015446087345480919,0.9999999403953552,1217,0.008463541977107525,0.0,0.5606260895729065,9488,0.0,1216
65.97030639648438,416.324528193,1746195479.7370503,1969152.0,-0.11010638624429703,30.32552146911621,0.2844800055027008,0.02078288048505783,0.9999999403953552,1282,0.009114583022892475,0.0,0.5606260895729065,10008,0.0,1281
73.47810363769531,430.299001882,1746195493.7115602,2041344.0,-0.11898882687091827,27.77474021911621,0.2884001135826111,0.015160491690039635,1.0,1329,0.0078125,0.024518389254808426,0.7381668090820312,10384,0.025390625,1328
73.47810363769531,438.572825121,1746195501.9853814,2084352.0,-0.17205804586410522,30.3046875,0.3004131317138672,0.030450675636529922,1.0,1357,0.0078125,0.024518389254808426,0.7381668090820312,10608,0.0,1356
73.47810363769531,443.29555718,1746195506.7080722,2108928.0,-0.18583819270133972,28.796875,0.2754365801811218,0.020923294126987457,1.0,1373,0.0078125,0.024518389254808426,0.7381668090820312,10736,0.0,1372
73.47810363769531,452.757233272,1746195516.1697812,2158080.0,-0.3824032247066498,28.33072853088379,0.2760615944862366,0.03192789852619171,1.0,1405,0.0078125,0.024518389254808426,0.7381668090820312,10992,0.0,1404
73.47810363769531,461.029817219,1746195524.4423752,2201088.0,-0.3008447289466858,29.47786521911621,0.3100997507572174,0.04778600111603737,1.0,1433,0.0078125,0.024518389254808426,0.7381668090820312,11216,0.02278645895421505,1432
73.47810363769531,463.687532666,1746195527.10007,2214912.0,-0.3049464523792267,28.73046875,0.3323315680027008,0.014501908794045448,1.0,1442,0.008463541977107525,0.024518389254808426,0.7381668090820312,11288,0.0514322929084301,1441
73.47810363769531,464.57435727,1746195527.9868875,2219520.0,-0.2959444522857666,27.97916603088379,0.2676631510257721,0.040597133338451385,1.0,1445,0.0078125,0.024518389254808426,0.7381668090820312,11312,0.0,1444
73.47810363769531,465.461105378,1746195528.8736556,2224128.0,-0.3060249984264374,28.734375,0.348151832818985,0.023231975734233856,1.0,1448,0.0078125,0.024518389254808426,0.7381668090820312,11336,0.0533854179084301,1447
73.47810363769531,466.347943808,1746195529.7605,2228736.0,-0.31794604659080505,27.60416603088379,0.2614652216434479,0.01951592043042183,1.0,1451,0.0078125,0.024518389254808426,0.7381668090820312,11360,0.0,1450
73.47810363769531,466.643683715,1746195530.0562527,2230272.0,-0.2960524260997772,28.2265625,0.30687665939331055,0.03689245134592056,1.0,1452,0.0078125,0.024518389254808426,0.7381668090820312,11368,0.025390625,1451
73.47810363769531,471.091243443,1746195534.503805,2253312.0,-0.30247604846954346,29.16275978088379,0.38522475957870483,0.029742632061243057,1.0,1467,0.0078125,0.024518389254808426,0.7381668090820312,11488,0.0774739608168602,1466
73.47810363769531,471.3866449,1746195534.7990284,2254848.0,-0.3032340407371521,29.5625,0.2948714792728424,0.0418381467461586,1.0,1468,0.0078125,0.024518389254808426,0.7381668090820312,11496,0.0,1467
73.47810363769531,474.341586733,1746195537.7541595,2270208.0,-0.27072006464004517,30.31900978088379,0.34249386191368103,0.029743684455752373,1.0,1478,0.0078125,0.024518389254808426,0.7381668090820312,11576,0.02799479104578495,1477
73.47810363769531,477.881530739,1746195541.2940946,2288640.0,-0.27086758613586426,28.28775978088379,0.27264663577079773,0.023872746154665947,1.0,1490,0.0078125,0.024518389254808426,0.7381668090820312,11672,0.0,1489
73.47810363769531,481.726891163,1746195545.1394598,2308608.0,-0.22278593480587006,25.59895896911621,0.3961735963821411,0.10541069507598877,1.0,1503,0.0078125,0.024518389254808426,0.7381668090820312,11776,0.1451822966337204,1502
73.47810363769531,485.863647187,1746195549.2762141,2330112.0,-0.1847914159297943,28.79036521911621,0.3528454005718231,0.03662443161010742,1.0,1517,0.0078125,0.024518389254808426,0.7381668090820312,11888,0.0572916679084301,1516
73.47810363769531,496.211164799,1746195559.6237228,2383872.0,-0.2353375256061554,30.03775978088379,0.32871437072753906,0.09483697265386581,1.0,1552,0.008463541977107525,0.024518389254808426,0.7381668090820312,12168,0.03515625,1551
73.47810363769531,496.801314918,1746195560.2138717,2386944.0,-0.24003922939300537,25.76171875,0.29191315174102783,0.06606046855449677,1.0,1554,0.0078125,0.024518389254808426,0.7381668090820312,12184,0.046875,1553
73.47810363769531,501.533888159,1746195564.9464288,2411520.0,-0.2450035810470581,28.90494728088379,0.39464229345321655,0.05549800023436546,1.0,1570,0.008463541977107525,0.024518389254808426,0.7381668090820312,12312,0.0983072891831398,1569
73.47810363769531,502.124790178,1746195565.5373268,2414592.0,-0.24872495234012604,26.65104103088379,0.29631155729293823,0.04982728511095047,1.0,1572,0.0078125,0.024518389254808426,0.7381668090820312,12328,0.0416666679084301,1571
73.47810363769531,507.145694129,1746195570.558248,2440704.0,-0.24634087085723877,26.41275978088379,0.3337108790874481,0.07247617840766907,1.0,1589,0.0078125,0.024518389254808426,0.7381668090820312,12464,0.0729166641831398,1588
73.47810363769531,510.988664044,1746195574.401229,2460672.0,-0.3588021695613861,29.36197853088379,0.3110945522785187,0.07164080440998077,1.0,1602,0.009114583022892475,0.024518389254808426,0.7381668090820312,12568,0.025390625,1601
92.857421875,517.849627297,1746195581.2621994,2496000.0,-0.37869876623153687,25.71744728088379,0.29963621497154236,0.07504236698150635,1.0,1625,0.0078125,0.51171875,1.4433279037475586,12752,0.0481770820915699,1624
92.857421875,520.802006459,1746195584.2145452,2511360.0,-0.41695600748062134,27.67578125,0.3453480303287506,0.0660591572523117,1.0,1635,0.0078125,0.51171875,1.4433279037475586,12832,0.0768229141831398,1634
92.857421875,521.982522896,1746195585.3950927,2517504.0,-0.3926714360713959,27.17447853088379,0.2897126376628876,0.054113343358039856,1.0,1639,0.0078125,0.51171875,1.4433279037475586,12864,0.025390625,1638
92.857421875,522.276644308,1746195585.6892216,2519040.0,-0.4060729146003723,26.01953125,0.32363277673721313,0.05964336916804314,1.0,1640,0.0078125,0.51171875,1.4433279037475586,12872,0.0709635391831398,1639
92.857421875,531.738130483,1746195595.1506453,2568192.0,-0.32176196575164795,27.70052146911621,0.3264322578907013,0.07559607177972794,1.0,1672,0.0078125,0.51171875,1.4433279037475586,13128,0.0735677108168602,1671
92.857421875,534.692826874,1746195598.1053724,2583552.0,-0.34625738859176636,26.9453125,0.2880477011203766,0.08516617119312286,1.0,1682,0.0078125,0.51171875,1.4433279037475586,13208,0.0475260429084301,1681
92.857421875,540.015243314,1746195603.4277904,2611200.0,-0.36529725790023804,27.26432228088379,0.30964750051498413,0.0963253602385521,1.0,1700,0.0078125,0.51171875,1.4433279037475586,13352,0.0481770820915699,1699
92.857421875,540.903964113,1746195604.3165064,2615808.0,-0.37837648391723633,28.94140625,0.33778899908065796,0.12188872694969177,1.0,1703,0.0078125,0.51171875,1.4433279037475586,13376,0.05078125,1702
92.857421875,542.382691379,1746195605.7952511,2623488.0,-0.3771619498729706,27.98307228088379,0.3397160768508911,0.11143572628498077,1.0,1708,0.0078125,0.51171875,1.4433279037475586,13416,0.0455729179084301,1707
92.857421875,543.564669808,1746195606.9772305,2629632.0,-0.3829742968082428,27.61328125,0.3906666338443756,0.1061626747250557,1.0,1712,0.0078125,0.51171875,1.4433279037475586,13448,0.1100260391831398,1711
92.857421875,545.637006851,1746195609.049586,2640384.0,-0.32498836517333984,25.5625,0.359700471162796,0.11012379825115204,1.0,1719,0.0078125,0.51171875,1.4433279037475586,13504,0.1015625,1718
92.857421875,546.818406627,1746195610.2309525,2646528.0,-0.30816546082496643,26.84895896911621,0.42651644349098206,0.08135790377855301,1.0,1723,0.0078125,0.51171875,1.4433279037475586,13536,0.150390625,1722
92.857421875,553.055650668,1746195616.4682002,2678784.0,-0.2734987139701843,28.42447853088379,0.3458176553249359,0.1304672807455063,1.0,1744,0.0078125,0.51171875,1.4433279037475586,13704,0.0572916679084301,1743
92.857421875,554.536592968,1746195617.9491296,2686464.0,-0.2672695815563202,30.13541603088379,0.3253445625305176,0.10414554178714752,1.0,1749,0.0078125,0.51171875,1.4433279037475586,13744,0.02799479104578495,1748
92.857421875,560.752041788,1746195624.1645777,2718720.0,-0.2605435848236084,27.56510353088379,0.3540363907814026,0.1163996011018753,1.0,1770,0.0078125,0.51171875,1.4433279037475586,13912,0.0813802108168602,1769
92.857421875,563.415701883,1746195626.8282628,2732544.0,-0.24422401189804077,26.43880271911621,0.29527512192726135,0.13840875029563904,1.0,1779,0.0078125,0.51171875,1.4433279037475586,13984,0.041015625,1778
92.857421875,567.850896815,1746195631.2634685,2755584.0,-0.3632490038871765,28.078125,0.3189678192138672,0.12855792045593262,1.0,1794,0.008463541977107525,0.51171875,1.4433279037475586,14104,0.048828125,1793
92.857421875,568.440929016,1746195631.8534787,2758656.0,-0.341472864151001,27.83203125,0.32791662216186523,0.1132974773645401,1.0,1796,0.0078125,0.51171875,1.4433279037475586,14120,0.0716145858168602,1795
92.857421875,571.987545229,1746195635.400107,2777088.0,-0.3034273684024811,27.24349021911621,0.38943660259246826,0.12810908257961273,1.0,1808,0.0078125,0.51171875,1.4433279037475586,14216,0.1087239608168602,1807
92.857421875,573.169255061,1746195636.5818179,2783232.0,-0.3040871024131775,28.81770896911621,0.3434278964996338,0.11716368794441223,1.0,1812,0.0078125,0.51171875,1.4433279037475586,14248,0.052734375,1811
92.857421875,574.64758576,1746195638.060154,2790912.0,-0.3438950181007385,26.64192771911621,0.28936800360679626,0.1236019879579544,1.0,1817,0.0078125,0.51171875,1.4433279037475586,14288,0.05078125,1816
92.857421875,577.303350191,1746195640.7159135,2804736.0,-0.34627681970596313,25.82682228088379,0.259615421295166,0.16229942440986633,1.0,1826,0.0078125,0.51171875,1.4433279037475586,14360,0.02669270895421505,1825
92.857421875,580.256372543,1746195643.6688986,2820096.0,-0.37901541590690613,26.65625,0.20704859495162964,0.14098095893859863,1.0,1836,0.009765625,0.51171875,1.4433279037475586,14440,0.0,1835
92.857421875,582.029187864,1746195645.441727,2829312.0,-0.3699311912059784,29.56380271911621,0.2881622910499573,0.12714168429374695,1.0,1842,0.008463541977107525,0.51171875,1.4433279037475586,14488,0.02473958395421505,1841
92.857421875,585.572902675,1746195648.9854422,2847744.0,-0.44196218252182007,26.6953125,0.41148433089256287,0.13191363215446472,1.0,1854,0.0078125,0.51171875,1.4433279037475586,14584,0.1419270783662796,1853
92.857421875,586.165354839,1746195649.577881,2850816.0,-0.447801798582077,23.76822853088379,0.2521110773086548,0.1662653088569641,1.0,1856,0.0078125,0.51171875,1.4433279037475586,14600,0.0384114570915699,1855
92.857421875,595.018365412,1746195658.4309196,2896896.0,-0.3808361291885376,25.57421875,0.3497508466243744,0.1382213979959488,1.0,1886,0.0078125,0.51171875,1.4433279037475586,14840,0.0970052108168602,1885
92.857421875,596.790871959,1746195660.2034216,2906112.0,-0.32530829310417175,26.02474021911621,0.3514851927757263,0.1442127823829651,1.0,1892,0.0078125,0.51171875,1.4433279037475586,14888,0.0904947891831398,1891
92.857421875,599.153761491,1746195662.5663319,2918400.0,-0.28301358222961426,26.484375,0.4523671567440033,0.15561169385910034,1.0,1900,0.0078125,0.51171875,1.4433279037475586,14952,0.173828125,1899
92.857421875,600.336041219,1746195663.7485619,2924544.0,-0.3521992564201355,25.85025978088379,0.4164574444293976,0.14635810256004333,1.0,1904,0.0078125,0.51171875,1.4433279037475586,14984,0.150390625,1903
92.857421875,601.811810779,1746195665.2243848,2932224.0,-0.36237549781799316,26.421875,0.45027509331703186,0.15661373734474182,1.0,1909,0.0078125,0.51171875,1.4433279037475586,15024,0.1751302033662796,1908
92.857421875,602.107561953,1746195665.5200756,2933760.0,-0.37457144260406494,25.703125,0.3288193941116333,0.15814581513404846,1.0,1910,0.0078125,0.51171875,1.4433279037475586,15032,0.0729166641831398,1909
92.857421875,608.008268491,1746195671.4208174,2964480.0,-0.42534205317497253,26.6640625,0.45939403772354126,0.1694561243057251,1.0,1930,0.0078125,0.51171875,1.4433279037475586,15192,0.1796875,1929
93.193359375,616.643552803,1746195680.0561101,3009024.0,-0.41010403633117676,26.94270896911621,0.552319347858429,0.14555560052394867,1.0,1959,0.0078125,0.59765625,1.5594137907028198,15424,0.2571614682674408,1958
93.193359375,617.532791637,1746195680.9453316,3013632.0,-0.42119714617729187,25.19140625,0.41076385974884033,0.13758602738380432,1.0,1962,0.0078125,0.59765625,1.5594137907028198,15448,0.1510416716337204,1961
93.193359375,618.41697633,1746195681.8295445,3018240.0,-0.40637651085853577,26.60546875,0.4202742576599121,0.14559949934482574,1.0,1965,0.0078125,0.59765625,1.5594137907028198,15472,0.150390625,1964
93.193359375,620.781417697,1746195684.1939285,3030528.0,-0.4392518401145935,26.56770896911621,0.4958011209964752,0.1534024477005005,1.0,1973,0.0078125,0.59765625,1.5594137907028198,15536,0.208984375,1972
93.193359375,623.146608279,1746195686.559158,3042816.0,-0.49830079078674316,24.54166603088379,0.2184930145740509,0.23169660568237305,1.0,1981,0.0078125,0.59765625,1.5594137907028198,15600,0.0,1980
93.193359375,623.442996981,1746195686.8555138,3044352.0,-0.5186656713485718,26.26432228088379,0.4275589883327484,0.18648114800453186,1.0,1982,0.0078125,0.59765625,1.5594137907028198,15608,0.1569010466337204,1981
93.193359375,628.168297755,1746195691.5808277,3068928.0,-0.4773213267326355,27.27734375,0.39835065603256226,0.1587299257516861,1.0,1998,0.0078125,0.59765625,1.5594137907028198,15736,0.12890625,1997
93.193359375,634.676091925,1746195698.088649,3102720.0,-0.37309205532073975,27.65755271911621,0.5036770701408386,0.2203696072101593,1.0,2020,0.0078125,0.59765625,1.5594137907028198,15912,0.2135416716337204,2019
93.193359375,636.740607406,1746195700.1531541,3113472.0,-0.4005427360534668,25.34505271911621,0.43732982873916626,0.17874085903167725,1.0,2027,0.0078125,0.59765625,1.5594137907028198,15968,0.177734375,2026
93.193359375,645.009312108,1746195708.4218395,3156480.0,-0.48468998074531555,26.58854103088379,0.2781778872013092,0.22268253564834595,1.0,2055,0.0078125,0.59765625,1.5594137907028198,16192,0.0475260429084301,2054
93.193359375,645.601809233,1746195709.014362,3159552.0,-0.45180898904800415,25.3125,0.34683850407600403,0.18656004965305328,1.0,2057,0.0078125,0.59765625,1.5594137907028198,16208,0.109375,2056
93.193359375,651.522788987,1746195714.935353,3190272.0,-0.3941977620124817,25.46744728088379,0.26127514243125916,0.2109808474779129,1.0,2077,0.0078125,0.59765625,1.5594137907028198,16368,0.02213541604578495,2076
93.193359375,656.538487573,1746195719.95103,3216384.0,-0.41378557682037354,26.04296875,0.28903815150260925,0.22479328513145447,1.0,2094,0.0078125,0.59765625,1.5594137907028198,16504,0.0520833320915699,2093
93.193359375,659.195892519,1746195722.6084468,3230208.0,-0.427876740694046,25.6953125,0.3209947645664215,0.20392128825187683,1.0,2103,0.0078125,0.59765625,1.5594137907028198,16576,0.0774739608168602,2102
93.193359375,660.081079186,1746195723.4936304,3234816.0,-0.39777928590774536,24.73046875,0.4076700806617737,0.18444481492042542,1.0,2106,0.0078125,0.59765625,1.5594137907028198,16600,0.15234375,2105
93.193359375,662.444879251,1746195725.857447,3247104.0,-0.4431881010532379,27.01041603088379,0.42584195733070374,0.18621578812599182,1.0,2114,0.0078125,0.59765625,1.5594137907028198,16664,0.154296875,2113
93.193359375,670.142492437,1746195733.555058,3287040.0,-0.48152393102645874,26.68619728088379,0.40444788336753845,0.20185673236846924,1.0,2140,0.0078125,0.59765625,1.5594137907028198,16872,0.1328125,2139
93.193359375,670.442714422,1746195733.855285,3288576.0,-0.4700356721878052,25.69661521911621,0.32416749000549316,0.19596755504608154,1.0,2141,0.008463541977107525,0.59765625,1.5594137907028198,16880,0.072265625,2140
93.193359375,671.625435396,1746195735.0379882,3294720.0,-0.4625972509384155,24.97786521911621,0.3510494530200958,0.18058563768863678,1.0,2145,0.0078125,0.59765625,1.5594137907028198,16912,0.1204427108168602,2144
93.193359375,671.92128541,1746195735.333842,3296256.0,-0.4370425343513489,26.80208396911621,0.5388411283493042,0.17961153388023376,1.0,2146,0.0078125,0.59765625,1.5594137907028198,16920,0.2467447966337204,2145
93.193359375,674.584686101,1746195737.9972665,3310080.0,-0.44320037961006165,24.45703125,0.31343743205070496,0.16642719507217407,1.0,2155,0.0078125,0.59765625,1.5594137907028198,16992,0.076171875,2154
93.193359375,680.811017745,1746195744.2235694,3342336.0,-0.3992888927459717,25.26822853088379,0.4337369501590729,0.2023935317993164,1.0,2176,0.0078125,0.59765625,1.5594137907028198,17160,0.1725260466337204,2175
93.193359375,684.05669022,1746195747.4692662,3359232.0,-0.4196208417415619,25.54296875,0.43805375695228577,0.1745581030845642,1.0,2187,0.0078125,0.59765625,1.5594137907028198,17248,0.1790364533662796,2186
93.193359375,689.962417009,1746195753.374978,3389952.0,-0.47054746747016907,25.53255271911621,0.35576561093330383,0.2093992978334427,1.0,2207,0.008463541977107525,0.59765625,1.5594137907028198,17408,0.123046875,2206
93.193359375,690.556752242,1746195753.9693186,3393024.0,-0.4949178397655487,27.12890625,0.4108063578605652,0.19478237628936768,1.0,2209,0.0078125,0.59765625,1.5594137907028198,17424,0.150390625,2208
93.193359375,697.361419525,1746195760.773935,3428352.0,-0.6193013787269592,26.68880271911621,0.39961105585098267,0.22505423426628113,1.0,2232,0.0078125,0.59765625,1.5594137907028198,17608,0.1282552033662796,2231
93.193359375,697.656235998,1746195761.0687861,3429888.0,-0.6311540007591248,25.89192771911621,0.3421674966812134,0.22257068753242493,1.0,2233,0.0078125,0.59765625,1.5594137907028198,17616,0.0950520858168602,2232
90.921875,712.815030968,1746195776.2275815,3508224.0,-0.513456404209137,24.90885353088379,0.43790099024772644,0.190148264169693,1.0,2284,0.0078125,0.81640625,1.7904736995697021,18024,0.1861979216337204,2283
90.921875,713.996655199,1746195777.4092171,3514368.0,-0.5398492813110352,25.88932228088379,0.39657720923423767,0.2588578164577484,1.0,2288,0.0078125,0.81640625,1.7904736995697021,18056,0.1497395783662796,2287
90.921875,714.881263841,1746195778.293826,3518976.0,-0.5272480249404907,25.77083396911621,0.4373576045036316,0.27781152725219727,1.0,2291,0.0078125,0.81640625,1.7904736995697021,18080,0.173828125,2290
90.921875,721.393198187,1746195784.8057613,3552768.0,-0.5579109787940979,24.75911521911621,0.44764232635498047,0.22844374179840088,1.0,2313,0.0078125,0.81640625,1.7904736995697021,18256,0.189453125,2312
90.921875,726.12365362,1746195789.5362031,3577344.0,-0.573717474937439,27.52474021911621,0.5019235610961914,0.1905573308467865,1.0,2329,0.0078125,0.81640625,1.7904736995697021,18384,0.2115885466337204,2328
90.921875,727.3068759,1746195790.7194352,3583488.0,-0.5453577041625977,26.13802146911621,0.47732460498809814,0.20038780570030212,1.0,2333,0.0078125,0.81640625,1.7904736995697021,18416,0.2005208283662796,2332
90.921875,729.96344559,1746195793.375971,3597312.0,-0.5663611888885498,25.89322853088379,0.47048261761665344,0.19207990169525146,1.0,2342,0.0078125,0.81640625,1.7904736995697021,18488,0.19921875,2341
