test_returned_episode_lengths,_runtime,returned_episode_returns,returned_won_episode,returned_episode,grad_steps,returned_episode_lengths,test_returned_episode_returns,test_returned_episode,_timestamp,qvals,update_steps,env_step,test_returned_won_episode,loss,_step
19.12710189819336,313.657210076,0.5694957971572876,0.010416666977107525,0.0618489608168602,4608,13.604166984558105,0.564441978931427,1.0,1746181384.3226416,-0.0647796243429184,607,932352.0,0.0,0.056128062307834625,606
19.12710189819336,318.678550915,0.5589725971221924,0.010416666977107525,0.0625,4696,13.371094703674316,0.564441978931427,1.0,1746181389.343989,-0.04164491966366768,618,949248.0,0.0,0.07324209809303284,617
19.12710189819336,320.046793971,0.5814868211746216,0.0,0.0618489608168602,4720,13.625651359558105,0.564441978931427,1.0,1746181390.7122462,-0.05459862947463989,621,953856.0,0.0,0.05898984894156456,620
19.12710189819336,328.260952884,0.5898911356925964,0.0,0.0585937537252903,4864,14.003907203674316,0.564441978931427,1.0,1746181398.9263842,-0.06778938323259354,639,981504.0,0.0,0.07204190641641617,638
19.12710189819336,332.82576036,0.590305507183075,0.0,0.0592447929084301,4944,13.861329078674316,0.564441978931427,1.0,1746181403.4912052,-0.08196865022182465,649,996864.0,0.0,0.08069886267185211,648
15.413430213928223,338.417181003,0.5881155729293823,0.0,0.0598958358168602,5040,13.982422828674316,0.6500900387763977,1.0,1746181409.0826287,-0.10228418558835983,661,1015296.0,0.004760711453855038,0.06554979085922241,660
15.413430213928223,338.873182692,0.5738518834114075,0.0,0.0592447929084301,5048,14.052735328674316,0.6500900387763977,1.0,1746181409.5386329,-0.11577937752008438,662,1016832.0,0.004760711453855038,0.07065990567207336,661
15.413430213928223,350.748747721,0.6299360990524292,0.010416666977107525,0.0553385429084301,5256,14.988932609558105,0.6500900387763977,1.0,1746181421.4141853,-0.12769001722335815,688,1056768.0,0.004760711453855038,0.07093347609043121,687
15.413430213928223,353.485201441,0.6020715832710266,0.0,0.0572916679084301,5304,14.156250953674316,0.6500900387763977,1.0,1746181424.1506503,-0.12691794335842133,694,1065984.0,0.004760711453855038,0.06424600630998611,693
15.413430213928223,355.309709573,0.5973367094993591,0.0,0.0553385429084301,5336,14.307943344116211,0.6500900387763977,1.0,1746181425.975154,-0.12363985925912857,698,1072128.0,0.004760711453855038,0.07203838974237442,697
15.413430213928223,356.67971663,0.6253789067268372,0.015625,0.0527343787252903,5360,14.988282203674316,0.6500900387763977,1.0,1746181427.3451707,-0.12399957329034805,701,1076736.0,0.004760711453855038,0.08448716998100281,700
15.413430213928223,364.435492126,0.5877842307090759,0.0,0.0598958358168602,5496,13.889974594116211,0.6500900387763977,1.0,1746181435.100905,-0.1548529863357544,718,1102848.0,0.004760711453855038,0.06519682705402374,717
15.413430213928223,371.280737689,0.6191288232803345,0.01106770895421505,0.0553385429084301,5616,14.977865219116211,0.6500900387763977,1.0,1746181441.9462004,-0.1783476620912552,733,1125888.0,0.004760711453855038,0.09160616993904114,732
15.413430213928223,371.736878301,0.596946120262146,0.0,0.0572916679084301,5624,14.491537094116211,0.6500900387763977,1.0,1746181442.4023,-0.17466743290424347,734,1127424.0,0.004760711453855038,0.07922625541687012,733
15.413430213928223,386.340982692,0.6387193202972412,0.02278645895421505,0.0585937537252903,5880,14.334635734558105,0.6500900387763977,1.0,1746181457.0064359,-0.17992866039276123,766,1176576.0,0.004760711453855038,0.08492900431156158,765
15.413430213928223,389.993380706,0.6149266958236694,0.0,0.0546875037252903,5944,15.190755844116211,0.6500900387763977,1.0,1746181460.6588304,-0.1902414858341217,774,1188864.0,0.004760711453855038,0.0878468006849289,773
15.413430213928223,426.535871227,0.7033618092536926,0.0794270858168602,0.0566406287252903,6584,15.063151359558105,0.6500900387763977,1.0,1746181497.2013226,-0.21904480457305908,854,1311744.0,0.004760711453855038,0.08759254217147827,853
