returned_won_episode,grad_steps,returned_episode_lengths,returned_episode_returns,_timestamp,loss,test_returned_episode_returns,test_returned_won_episode,env_step,qvals,test_returned_episode_lengths,update_steps,_step,test_returned_episode,returned_episode,_runtime
0.0,3064,29.63606834411621,0.20460328459739685,1746184161.6130085,0.38100874423980713,0.22256344556808472,0.0,635904.0,0.4467446506023407,42.88629150390625,414,413,1.0,0.01692708395421505,173.41446392
0.0,3072,30.26041603088379,0.17406684160232544,1746184161.9075174,0.41355830430984497,0.22256344556808472,0.0,637440.0,0.44390615820884705,42.88629150390625,415,414,1.0,0.015625,173.708973346
0.0,3144,28.224609375,0.20339147746562958,1746184164.6651928,0.3493713438510895,0.22256344556808472,0.0,651264.0,0.4566000699996948,42.88629150390625,424,423,1.0,0.01822916604578495,176.466643023
0.0,3208,28.75911521911621,0.19497741758823395,1746184167.0176797,0.3316769599914551,0.22256344556808472,0.0,663552.0,0.4380825161933899,42.88629150390625,432,431,1.0,0.01822916604578495,178.819120297
0.0,3256,30.93880271911621,0.18837152421474457,1746184168.7867355,0.271883487701416,0.22256344556808472,0.0,672768.0,0.3935302495956421,42.88629150390625,438,437,1.0,0.015625,180.588150182
0.0,3408,25.95572853088379,0.15868575870990753,1746184174.367177,0.26430845260620117,0.22256344556808472,0.0,701952.0,0.4064348042011261,42.88629150390625,457,456,1.0,0.0234375,186.168620647
0.0,3672,31.21875,0.16752950847148895,1746184184.0632453,0.24930042028427124,0.22256344556808472,0.0,752640.0,0.4144504964351654,42.88629150390625,490,489,1.0,0.015625,195.864728047
0.0,3800,31.62630271911621,0.13333331048488617,1746184188.7609367,0.591887354850769,0.22256344556808472,0.0,777216.0,0.3992675840854645,42.88629150390625,506,505,1.0,0.013020833022892475,200.562372591
0.0,4040,29.69921875,0.1030859500169754,1746184197.585614,0.38431787490844727,0.22256344556808472,0.0,823296.0,0.3086410164833069,42.88629150390625,536,535,1.0,0.017578125,209.387029423
0.0,4088,31.03125,0.13951213657855988,1746184199.350409,0.25262677669525146,0.22256344556808472,0.0,832512.0,0.28724196553230286,42.88629150390625,542,541,1.0,0.014973958022892475,211.151846391
0.0,4488,31.9921875,0.1428532898426056,1746184214.0427468,0.17632246017456055,0.22256344556808472,0.0,909312.0,0.24355582892894745,42.88629150390625,592,591,1.0,0.014322916977107525,225.844169485
0.0,4632,31.71875,0.1631544977426529,1746184219.3398077,0.13162338733673096,0.22256344556808472,0.0,936960.0,0.23333749175071716,42.88629150390625,610,609,1.0,0.013671875,231.141264395
